Name,Text
"Hanes, Chisman","| e  2nd 68:D (9-25-81, 11-12-81)  Hanes, Chisman, 1909-  Papers, 1955-1980-  50 itemse  Lawyere AeBey Duke, 1930, LLeBeys 1933- Born John Chisman Eanese  Correspondence, writings, and printed material relating to aspects of Hanes® activity as a lawyer, prominent Layman in the: Diocese of Virginia of the Protestant Episcopal Church, director of Ste Stephen's Episcopal School for Boys in Alexandria, Vaey, and Duke Alumnuse Writings and reports include religious and legal subjects, especially the church and the racial issue, 1959-1 960, and: the Prayer Book controve @ ray in the 1870's.  rocessed collectione Cataloged  Un NceD 18881008 #40067348 NDHYme SEE NEXT CRED"
"Hanes, Chisman","e  2nd 68:D (9-25-81, 11-12-81) Hanes, Chisman, 1909- Papers, cece (Card 2) from accession recordse *hab  ile Duke University——-Alumnie 2.6 Episcopal Churche Diocese of Virginiae 3e Church of Englande Bock of: comso0n prayers 4e« Ste Stephen's Episcopal School for Boys (Alexandria, Vae )e Race relations~--Religious aspectse  NeD 19981008 #40067348 NDHYme"
"Hanes, Frederic Moir","Hanes, Frederic Moir, 1883-1946  Papers, various dates.  Josiah C. Trent Collection in the History of Medicine--MS. Div.  8-30-63"
"Hanes, Harrison H.","Hanes, Harrison H, Papers, 1861-1862 Davie co., N. C,  Section A 11-6-51 26 items  GUIDE"
"Hanes, Harrison H.","Hanes, Harrison H. Papers, 1861-1862. Davie co., N. GC. 26 items. Sketch.     Letters of Harrison H. Hanes, Confederate soldier (4th N. C. Regt.) to his girl friend, Nancy Williams of Smith Grove, N. C., relating largely to camp life and morale in N. CGC. and Va."
"Hanes, R. Philip","DOSS 5:C:5—-12,5:D-F:1-12, OvszeBx 44, OC2427-S,  Hanes, Re pr bg 19 26-  Papers, 1984-1996-  2500 itemse  Textile company executive, arts organization administrator, and conservationiste  Correspondence, greeting cards, sub ject files, financial records, reports, photographs, videotapes, and a large poster of Hanes® family treee  Unprocessed collectione Cataloged from accession recordse  Addition to Re Philip Hanes Papers,  1928-19876  *hab NcD 19981201 #40422021 NDHYme SEE NEXT CRD"
"Hanes, R. Philip","e  DOSS 5:C:5-12,5:D-F:1-12, OvwszeBx 44, OC24:7-S, Hanes, Re Philip, 1926- Papers, eece (Card 2)  le Hanes, Re Philip, 1926- 2e Hanes familye 3e Arts fund raisinge 4. Arts-——-Managemente 5e Arts-—-North Carolinae 6¢ Arts--Publicitye 7e Arts-—-Societies, etce  NcD 18981201 #40422021 NDHYme"
"Hanes, R. Philip","Hanes, Re Philip, 1926-—  Papers, 1928-19873; (bulk 1960-1985 )e.  124,000 items (109 Linear fte )e  Textile company executive, arts organization administrator, and conservationiste  Correspondence, printed material, mimeographed material, clippings, press releases, newsletters, reports, financial records, minutes and agenda of meetings, contracts, pictures and slides, questionnaries, and telephone logs, chiefly 1960-1985. A principal focus is the arts involvement of Hanes in North Carolina as well as nationallye  Arts organi zations represented in the collec tio@® n include the Associated Co uncils of the Arts,  02 JAN 90 20836307 NDHYme SEE NEXT CRD"
"Hanes, R. Philip","Hanes, Re Philip, 1926-  Papers, eee (Card 2) Awards in the Visual Arts, the Jargon Society, the National Endowment for the Arts, the North Carolina School of the Arts, the North Carolina Arts Council, the Southeastern Center for Contemporary Art, and the Arts Councile  Another focal point is Ampersand, Ince, a Winston-Salem consulting firm Hanes establishede It provided fund raising, management, public relations, and publicity services for non-profit organizations, especially arts groupse  Included to a lesser extent is information about Hanes! concern for conservatione Individuals represented = n the files include Edward Be Ben jamin, Ralph Burgard,  02 JAN 90 20836307 NDHYme SEE NEXT CRD"
"Hanes, R. Philip","Hanes, Re Philip, 1926-  Papers, eee (Card 3) Agnes De Mille, Nancy Hanks, Helen Hayes; James Be Hunt, George Me Irwin, Daniel Killian Moore, Alvin He Reiss, Terry Sanford, James He Semans, Roger Le Stevens, Robert Suderburg, and Jonathan Williamse  Card index and inventory in the  collectione  02 JAN 90 20836307 NDHYme SEE NEXT CRD"
"Hanes, R. Philip","Hanes, Re Philip, 1926- Papers, eee (Card 4)  le Arts fund raisinge 2e Arts-- Managemente 3e Arts-—-North Carolinae 4. Arts-——Publicitye Se Arts-— Societies, etce 6e« Conservation of natural resources--North Carolinae Te Ben jaminyg Edward Be, 1897- Be Burgard, Ralphe Ge De Mille, Agnese 10. Hanks y Nancy», 1927-1983. 11. Hayes, Helen, 1900— 12. Hunt, James Bey 193 I- 13- Irwin, George Me er) e Moore, Daniel Killian, 1906 - 15¢ Reiss,  02 JAN 90 20836307 NDHYme SEE NEXT CRD"
