Name,Text
"Jackson, James","Jackson, James  Papers, 1775-1843  Savannah, Chatham Co,  Section A 2-6-38  6 1 2 1 1 1  » Georgia  items item added, 7-10-40  items added,  item added  item added, 11-41 item added, 9-1-44"
"Jackson, James","Jackson, James Papers, 1775-1843 Savannah, Georgia  Section A  added, 9-29-50 added, 3-25-52  added, 4-1-52 added, 11-14-56 added, 9-15-66"
"Jackson, James","Jackson, James. Papers. Savannah, Georgia     James Jackson was born in Moreton-hampstead, Devonshire, England, Sept. 21, 1757, and died in Washington, :D.C. on March 16, 1806. He came to America in 1772, and studied law in Savannah, Ga. He was active in repelling the British from Savannah in March, 1776, and commanded a company until the Florida expedition of Gen. Howe. He was made brigade-major of Georgia militia in 1778 and was wounded in the skirmish  at Midway, Ga. He took part in the defense of"
"Jackson, James","Jackson, James Sketch (2)     Savannah and when tt was captured on Dec. 29, 1778, he fled to South Sarolina, where he joined Gen. Moultre. His appearance was so wretched that he was s bout to be executed as a spy when he was recognized by a reputable citizen of Georgia. He joined Col. Elijah Clark in August, 1780, was volunteer aide to Sumter at Blackstocks, and in 1781 was brigade- major to Gen. Packens, sharing in the victory  FEB 6. 1938"
"Jackson, James","Jackson, James Sketch (3) 2  at Cowpens. At the battle of Long Yaye when Clark was disabled, Jackson saved the company. He was at the siege of Augusta and was left in charge of the garrison after the expulsion of the British. After the war Jackson practiced law in Savannah. He was elected governor in     1788, but declined to serve. He was a member of the first constitutional convention, and was elected a representative of the first Congress. He was U.S.Senator, 1793-1795, governor of Gas »  1798-1801, and.was elected to the Senate aga in 1801) there’he served until his death in 1806"
"Jackson, James","Jackson, James pe 4  1 item transferred from the C, C. Jones , 9-1-44: A letter announcing Jackson's intentio of becoming a candidate in the state legislative elections of 1795.  2 items added, 9-29-50: A letter to Gen. John Twiggs, Philadelphia, March, 5, 1795, and one to George and James Jones, Senator and Representative, of Chatham Co., Ga."
"Jackson, James","Jackson, James Sketch (5)  3 items added 3-25-52. These include letters  from James Jackson, Sr. and Jr. James, Sr. is replying to Joseph Clay, Jr. He says that the governorship was tendered him but he refused  fit, and tells why he was offered that nomin-  ation, He also says there are too many in the     House of Representatives who have brought Virginia habits with them and believe Virginia’ system of laws is the only one containing the principles of justice.  James Jackson, Jr.'s letter is to James B. Longvere. He expresses regret that he does not have time to prepare a sketch of his fath- er for the National PofPtrait Gallery."
"Jackson, James","Jackson, James Sketch (6)     9 items added 4-1-52. These consist of bills for merchandise and books purchased by Jackson in London in 1784 and a contract by which Jackson hired a slave in 1785,  Five items added from the Marmaduke Floyd Collection, 11-14-56, include 3 mansu-  ecripts on the sale of Georgia's western lands, One is a copy, ca. 1795, of the famous Yazoo Land Act passed by the Ga. Legislature in 1795, selling for $500,000 most of what became Alabama and Mississippi, to the Georgia (Union) Georgia Mississippi, $$ Yazoo, and"
"Jackson, James","Jackson, James 7 Tennessee Land companies. Involved are such  personages as Patrick Henry, James Gunn, Matthew McAllister, Thos. Glassock, and Thos. Cumming. An unsigned, undated letter, ca. 1795, refers to libelous attampts to connect Jas. Jackson's name with the sale of the western lands. Wm. Few is mentioned. Bestimony, dated     Jan. 2, 1795, by John Guthrie shows means used in securing passage of the Yazoo Act. Two legal papers addea bear the names of Jackson's song, Wm. Henry, Joseph Webber, and James Jackson."
"Jackson, James","Jackson, James 8 2 items added, 9-15-66: Letters to Jackson from Anthony Wayne and Abraham Baldwin. In orders dated Feb. 12, 1782, Anthony Wayne directed Jackson to station his troops in an area near Savannah affording supplies for foraging expeditions. Abraham Baldwin, reporting to Jackson on the negotiations to settle Georgia's western boundaries, wrote a long letter on Apr. 10, 1800, in which he criticized the slowness and confusion with which ‘the congressional commission operated."
