Name,Text
"Conley, Benjamin","Conley, Benjamin  Papers, 1876-1887  Atlanta, Fulton County, Georgia  Cab. 45 84 items 10-10-49"
"Conley, Benjamin","Conley, Benjamin. Papers, 1876-1887. Atlanta, Georgia. 84 items. Sketch     Correspondence includes family and busi- ness papers of Benjamin Conley, governor of Georgia, who was born in New York, N. Y., March 1, 1815, (See Lamb's’ Biographical Dictionary,     II, 149.) Subjects include: cotton prices in Georgia; business depression in 1877; yellow fever, diphtheria, smallpox, and typhus fever epidemics; political correspondence of the Executive Committee of the Republican Congres- sional Committee, Aug. 10, 1882; floods; trans-"
"Conley, Benjamin","Conley, Benjamin z fer of land; and letters from office seekers,     Of particular interest are references to the presidential election of 1884 in letters from G, B, Chamberlin, April 6, 1884 and April 13, 1884, These letters mention Robert Todd Lincoln, John Alexander Logan, Chester A, Arthuy James Gillespie Blaine and Ulysses S. Grant. Amont the correspondents is Joseph Bryan Cumming Georgia lawyer,"
"Conley, Morris J.","Conley, Morris Je, de 18616 Account book, 1845-1865. 1 iteme  Planter, Montgomery, Alas  Plantation and personal accounts (135 pe), including numerous entries for overseers, slave hiring, a grist mill, commission merchant Thomas Lesesne at Mobile, bills of exchange, carriage  dealer and manufacturer James Moe Quimby, Unionist Benjamin Conley of Georgia, and the estate of Morris Je Conleye Entries also for Ste John's Episcopal Churchs  22 JUN 87 16015577 NDHYme SEE NEXT CRD"
"Conley, Morris J.","Conley, Morris Jey de 1861-6 Account book, 1845-1865. eee (Card 2)  1. Commission merchants-—-Alabamae 2e Cotton trade--Alabamae 3s Mobile (Alae)—--Commercee 4+ Plantations--— Alabamae 5s Thomas Lesesne (Mobile, Alae) 6+¢ Quimby, James Mo Te Conley, Benjamin, 1815-1886-e S8e Montgomery (Alae)--Commercee 9. Agriculture-— Alabamae 106. Slaves--Alabama. 11. Ste John's Church (Montgomery, Alas. )  22 JUN 87 16015577 NDHYme"
"Conly, Richard T.","MSS.2nd 14:C Conly. Bichard T. , Lt. Papers, 1937-1953.29 items. WVII Lieutenant of the 315th Fighters Squadron of the U.S. Airforce. The bulk of 
 his collection consists of copies of correspondence sent to an unnamed addressee from Conly in 1943 and 1944. A likely correspondent of
Conly• s is Norton S. Ganger, an officer in the Drum—Bugle Corps of Miami, active in the Florida State Veterans, the American Legion and the Boxing and Wrestling Board of Miami. Conly was in the North African theater but was later involved in the invasion of Italy. In 1943, his uni ^B- t was loved there to serve as an uflBmbrella over the U.S.
Infantry. I ha ^»™w t same year he became Net) 16 DEC 96 36097095 NDHTme SEE NEXT CRD"
"Conly, Richard T.","e 2nd 14:C Conly, Richard Te, Lte Papers, eee (Card 2)  ill with jaundicee Conly wrote mainly about his WWII experiences such as encounters with German planes, bombings and antiaircraft firee There are photographs of the Miami Drum- Bugle Corps; at least two of them show the Corps in France during the American Legion 1937 Foreign Pilgrimage which marked the 20th anniversary of the AeEeFe Landing in Europese Printed materials iaclude a yearbook for 1944- 45 of the Harvey We Seeds Post, Noe 29, American Legion, Depte of Florida, printed by the Ganger Coe, and a report of the Florid a State Veterans Commissione Pe Cther aaterials include other correspondence to  16 DEC 96 36087095 NDHYme SEE NEXT CRD"
"Conly, Richard T.","SUCXHON S6O0LG09E 96 S8d OT  Sols *spzo0°0e72 UoTsseooR wows  P2B07123RVD °UOF}RZ9E3109 pesseds0uduyp *seunzoTd pue ‘4‘sButdd3119 *‘zseuzezy pue ey Fa S,471U0D (& Pze9) cece *530deg  °31 Se] pseyotg £4100) 9:2hT PUT  *SSN"
"Conn, William Thomas","Conn, William Thomas Letters. 1861-1862, Milledgeville, Georgia Section A 3 pieces  (Typewritten copies)  JUL 29 sh"
"Conn, William Thomas","CONN, William Thomas , Letters. 1861-1862. Mille 4 6  Conn was a private in the Confederate army. His company reached the field of Mannassas the day after the battle, but he gives some descrip- tion and comment on it. In October, 1861, he was elected a first lieutenant. He comments on  camp life, forced marches, care of the wounded in Richmond, the deaths of various friends, and family matters. Conn was of a very religious  temperament."
