Name,Text
"Boyd, R. F. & Company","F273  Boyd, R. F. & Company Papers, 1886-1895 Greensboro, Guilford County, North Carolina  10-9-68 1 vol."
"Boyd, R. F. & Company","Boyd, R. F., & Company. Papers. Greensboro, Guilford County, N. C.     R. F. Boyd & Company sold boots, shoes, trunks, etc., at Greensboro, North Carolina. [In 1886 it is listed in Charles Fmerson's North Carolina Tobacco Belt Directory. It also appears in Branson's North Carolina Business           Directory for 1884. The company's operations are represented by its Purchase Book, 1886- 1895, that shows the source of its goods.  On May 9, 1889, Boyd was Secretary Pro Tem of the Worth Manufacturing Company, a cotton"
"Boyd, R. F. & Company","Boyd, R. F., & Company 2  textile mill in Randolph County. He was a proxy voter at a stockholders! meeting on October l, 1888, There may be other connections with the textile firm. See its Stockholders’ Minutes, 1881-1913, in the Leward Cotton Mills, Inc. Papers. Boyd's Purchase Book came to the li- brary with the records of Leward Mills."
"Boyd, Robert","BOYD, Robert  Letters 1961-1844  Abbeville Co.S.C.  Section A 15 pieces  ., added 31-10-41 17 pieces ‘ added 18-11-42 31 pieces  UDI BUHBE added 6-7-49 23 items OCT 12 1938 C"
"Boyd, Robert","BOYD, Robert Letters 1861~-1865~Abbeville co.S.C.  Sketch     Robert Boyd's fowr sons,Daniel,R.P., John T. and William served in the con- federate army.They were s&tioned in S.C.  Va.,and Ga. at various times,The letter» reveal little about military movements, but a great deal about camp life, the hardships of wa¥,and the heavy toll of  measles and pneumonia."
"Boyd, Robert","Boyd, Robert -2=- n Sketch     Seventeen pleces added Oct. 31, 1941, are of the same general nature. They recount everyday events and gossip in the army, with an occasional account of a skirmish-frequent- ly at an unidentified place-written strictly from the soldiers! poBnt of view.  Aletter date@ April 22, 1864, introduces  a fifth son, Andrew. A letter dated Aug. 26, 1861 gives food prices, while one of Jan. 14, 1862, gives an  interesting accounfnof disciplinaby measures in the Confed. army."
"Boyd, Robert","Boyd, Robert -3- Sketch     Thirty-one pieces added November 18, 1943, are of the same general nature.  They intvoduce a new figure, however; Fen- ton Hall, husband of Mary (Boyd) Hall, and brother-in-law of the various Boyd sons.  A letter of Capt. Robert N. Chatham, of Co. G, 19th S.C, Regt., tells Robert Boyd of his son Andrew's death on Dec. 31, 1862, in th battle of Murfreesboro.  A receipt for his personal effects indi- cates that Andrew Boyd died May 30, 186%, in  Gen'l. Hospital no 5@ Lynchburg, Va., of cee yne , Va. a wound. He was in Co. D, 7th Reg, 8.C. Vols"
"Boyd, Robert","Boyd, Rovert -4- Sketch     23 items added 6-7-49, The contents of * these letters are very similar to those of the letters described in the original sketch. Robert Boyd does write, however, that he and other wounded Confederate soldiers who were  captured were treated wery kindly by the Yank- ees."
"Boyd, Walter B.","Boyd, Walter B. Papers, 1896-1933 Warrenton, Warren Co., N. C.  8th Level: 1 13 vols. & 3 items SEE SHELF Ligr 5 vols. added, 1-7-82"
"Boyd, Walter B.","Boyd, Walter B. Papers. Warrenton, Warren County, N.C.     Walter B. Boyd was a prominent businessman in Warrenton, N.C. His principal business was the operation of a tobacco warehouse, the buy- ing and selling of leaf tobacco, and the sell- ing of buggies, wagons, harness, and also bi- cycles. These functions were combined within  one company that had several proprietorship changes over the years. The company began a- bout 1880, for its advertisement in The Record, a Warrenton newspaper, in 1897 referred to"
"Boyd, Walter B.","Boyd, Walter B. 2 ""seventeen years experience."" Examination of the listings in Branson's North Carolina Busi- ness Directory and The North Carolina Year Book reveals other of Boyd's activities: a director of the Warrenton Furniture Factory (1902); a director of the Warrenton Railroad (1897); pres-              ident of the Citizens Bank (1910, 1916); etc. He died prior to the publication in 1924 of Lizzie Wilson Montgomery's Sketches of Old Warrenton North Carolina in which he and his business are noted. The author indicated that"
"Boyd, Walter B.","Boyd, Walter B. 3 Boyd operated a substantial business, and the extent and form of his accounts appear to con- firm this judgment.  The thirteen volumes are account books, 1896 1926, from his company. They consist of an in- complete series of two ledgers, ten journals, and an index to one of the ledgers. They repre sent three successive proprietorships under which they are listed below. Walter B. Boyd was either sole owner or a partner in each case. Each firm conducted the same business as de-"
"Boyd, Walter B.","Boyd, Walter B. scribed above.     Boyd & Rogers     This firm was apparently a partnership of Walter B. Boyd and Walter G. Rogers. It oper- ated until August, 1899, when the company's ad- vertisement in The Record changes from Boyd &  Rogers to W. B. Boyd alone. At the same time, an advertisement appears for a similar tobacco business of Rogers & Burwell. This change in  Ownership explains why Ledger No. 2, 1896-1899,"
"Boyd, Walter B.","Boyd, Walter B. 5 contains entries primarily for that period with only scattered entries thereafter. Many ac- counts ceased in Aug. 1899.  Vol. Nos. Account Books        Boyd 1 Ledger No. 2, 1896-1899 (Scattered entries to 1906)  Boyd 2 Journal No. 4: 1896, April 1- March 6, 1897  Boyd 3 Journal No. 5: 1897, March 6- Feb. 12, 1898."
"Boyd, Walter B.","Boyd, Walter B.     Walter B. Boyd     This firm was owned solely by Walter B. Boyd. The advertisement for Boyd's Warehouse in The Record in 1897 lists him as proprietor. His name alone continues on the business into 1903  when the advertisements change to Walter B. Boyd & Co. Ledger No. 1, 1899-1903, reflects this change. Many accounts cease in 1903, but there"
"Boyd, Walter B.","Boyd, Walter B. Z are scattered entries as late as 1907. Ledger No. 1 was originally intended for use by Boyd & Rogers as Ledger No. 3 and still bears that num ber on the spine. The initials ""B & R"" on the spine are partially covered over.  Vol. Nos. Account Books        Boyd 4 Ledger No. 1, 1899-1903 (Scattered entries to 1907)  Boyd 5 Index to Ledger No. 1, 1899- 1903"
"Boyd, Walter B.","Boyd, Walter B.     W. B. Boyd & Co.     In 1903 the advertisement in The Record for Boyd's Warehouse changed from Walter B. Boyd to Walter B. Boyd & Co. with him and his nephew,  W. Norwood Boyd, as owners. The company appears     in 1910 and 1917 as W. B. Boyd & Co. The spines of the account books are labeled ""W. B. B. &  Co."" On Jan. 1, 1912 (Journal No. 5), the bus- iness declared its second dividend of which Boyd"
"Boyd, Walter B.","Boyd, Walter B. received three-fourths and W. N. Boyd one- fourth.     Vol. Nos. Account Books     Boyd 6 Journal No. 4: 1909, July 1 - Dec. 30, 1911  Boyd 7 Journal No. 5: 1912, Jan. 1 - Feb. 28, 1914  Boyd 8 Journal No. 6: 1914, March 2 - Feb. 29, 1916"
"Boyd, Walter B.","Boyd, Walter B. 10 Vol. Nos. Account Books        Boyd 9 Journal No. 7: 1916, March 1 - Dec. 20, 1917  Boyd 10 Journal No. 8: 1917, Dec. 20 - June 21, 1919  Boyd 11 Journal No. 9: 1919, June 21 - Feb.  16, 1921  Boyd 12 Journal No. 10: 1921, Feb. 16 - Aug. 31, 1923  Boyd 13 Journal No. 11: 1923, Sept. 1 - Dec. 8, 1926."
"Boyd, Walter B.","Boyd, Walter B. ul:     The three items are sheets listing checks to vouchers drawn on Citizens Bank, Warrenton, N. C., Nov. 10-Dec. 30, 1922, by W. B. Boyd & Co.  5 vols. added, 1-7-82. Two volumes con- tinue the series of journals previously cataloged for W. B. Boyd & Co.  (Continued on next card)"
"Boyd, Walter B.","Boyd, Walter B,.     W. B. Boyd & Co. Vol. Nos. Account Books        Boyd 14 Journal No. 12: 1926, Dec. 8- March 31, 1930  Boyd 15 Journal No. 13: 1930, April 1- Nov. 6, 1933.  Burwell Lumber Account In October, 1924, W. Norwood Boyd, M. P."
"Boyd, Walter B.","Boyd, Walter B, 13     Burwell, and J. G. Ellis contracted a part- nership for the exploitation of a quantity  of timber referred to as the ""Burwell timber."" Exploitation included cutting the timber. and processing and selling the lumber. This partnership continued until March, 1929, when the accounts were closed out. The partners  either owned or utilized a sawmill. They sold lumber to numerous customers, and those whose locations were identified were usually in North Carolina, Virginia, and Pennsylvania."
"Boyd, Walter B.","Boyd, Walter B, 14     Railroad ties were sold to railroads. The operation of the partnership involved at least one mortgage and also a number of loans from the Citizens Bank at Warrenton. The accounts were recorded in three levels of detail ina ledger, a journal, and a daybook, so there is a thorough record of this lumber deal from start to finish.  Vol. Nos. Account Books Boyd 16 Ledger, 1924-1929"
