Name,Text
"Gribbins, Robert E.","Gribbins, Robert E.  FOR INFORMATION ABOUT THIS COLLECTION OR ADDITIONS TO THIS COLLECTION, PLEASE ASK  A STAFF MEMBER TO CONSULT THE ACCESSION RECORDS."
"Gridley, Katherine V.","Gridley, Katherine V. Diary, 1899. 1 item  Photocopy of diary entitled ""Diary of a Southern trip which began March 9, 1899."" Diarist visited Virginia, North Carolina, South Carolina, Florida, Georgia, and Washington, D.C.  Deposit: 5/3/91 Accessioned: 1/4/92 Acc. No.: 91-159"
"Gridley, William C.","Gridley, William C. Papers, 1870-1871  West Candor, Tioga Co., N. Y.  Section A 5 items 3-12-57  GUIDE"
"Gridley, William C.","Gridley, William C. Papers, 1870-1871. West Candor, N. ¥. 5 items, Sketch     Business papers of a woolen manufacturer which concern orders for sacks of wool from Alexander Whilldin and Sons."
"Grier, Tom","Grier, Tome  Letters, 1875, July 23-Nove 3e  6 itemse  Sub ject: A series of six letters from Tom [Grier? ] of Boston, Masse to Ella Be Clarke of Peoria, Ille The letters primarily reflect the couples'® . courtship as Grier expresses his affection for Ella Clarke and as he discusses their wedding planse Grier'‘s letters also describe aspects of amusements and social Life in Boston, especially concertse To a lesser extent, he also writes about his work for Grier & Coe, a grain shipping businesse The letters seemingly indicate that Grier's family resided in re@ oria, IlLlinoise  Resident of Boston, Masse and  13 APR 93 27905481 NDHYme SEE NEXT CRD"
"Grier, Tom","Grier, Tome  Letters, eee (Card 2) employee of Grier & Coe, a grain shipping business with offices in Peoria, Illes Portland, Mee; and Bostone  1e Courtship--United States--History --19th centurye 2e Amusements-— Massachusetts-—-Boston--19th century Je Grier familye 4e Clarke, Ella Be  13 APR 93 27905481 NDHYme"
"Griffin, Isabella K.","Griffin, Isabella K.  Papers, 1944-1947  Washington, D. C. Cab. 66 33 items and 1 volume 2-11-85  Flowers Fund"
"Griffin, Isabella K.","Griffin, Isabella K. Papers. Washington, D. C.     The Griffin collection consists of one diary (111 pages of text) written intermittently over a three year period (1944-1947) in Washington, D. C. and thirty-three other items including calling cards, invitation lists, regrets for in-  vitations and newspaper clippings.  Mrs. Griffin was a newspaper correspondent married to Bulkey S. Griffin, also a newspaper correspondent. She served as associate editor of the Democratic Digest, a paper published from"
"Griffin, Isabella K.","Griffin, Isabella K. 2     1953 to 1961, and she contributed regularly to newspapers in Rhode Island and Connecticut. She also served on the Board of Governors of the Women's National Press Club.  Mrs. Griffin's diary entries indicate her busy schedule and her attendance at press conferences, cocktail parties and dinners.  Notable people are mentioned repeatedly through- out the diary, including President and Mrs.  Franklin Delano Roosevelt and President and Mrs. Harry S. Truman. She includes among her friends"
"Griffin, Isabella K.","Griffin, Isabella K.     and acquaintances Supreme Court justices, senators and congressmen, Washington based journalists and several women writers on the Washington scene. Because many of the entries are spiced with anecdotes about prominent Washingtonians, such as Sam Rayburn, William Douglas and Hugo Black, along with jokes heard  on the cocktail circuit, the diary makes for lively reading. Routinely Mrs. Griffin includes the guest lists for functions she attends and the menus for dinners and luncheons given by  her in the diary."
"Griffin, Isabella K.","Griffin, Isabella kK.     One of the entries (Apr. 4, 1944) is parti- cularly self-revealing. ""One sure way to lose the confidence of a daughter is to have your husband say before her that you are a social climber ... Pearls are made by oysters covering up hurts. I'm not sure yet what the protective mask humans throw around a sore heart produces.""  There are several entries of a serious nature covering national concerns of the period, in- cluding national politics, the war in Europe and the race issue in the United States. Two"
"Griffin, Isabella K.","Griffin, Isabella kK, 5     entries, August 2 and 5, 1944, mention concerns about the state of Roosevelt's health. Entries dated October 4 and 6, 1944, describe some of the horrors of war. The October 6 entry is critical of Roosevelt's view of the D Day in- vasion as being one made ""with minimum  causalities."" Josephus Daniels, newspaper executive with the News and Observor in Raleigh, N.C. is quoted (Oct. 8, 1944) as saying a large portion of the population is proscribed from holding public office, ""Jews, Catholics, Negroes"
"Griffin, Isabella K.","Griffin, Isabella kK. 6 and Southerners."" Sitting next to Seth Richardson, who was chief counsel for the con- gressional committee investigating the Pearl Harbor bombing, at a party (May 25, 1947), Mrs. Griffin learns that in his opinion Roosevelt knew nothing about the Pearl Harbor attack, being convinced that the Japanese would attack the Dutch, French or British in the South Seas rather than Hawaii."
"Griffin, J. W.","Griffin, J. W. Letters 1862-1863  Selma, Aladama  Section A 7 pieces"
