Name,Text
"Fifer, John","Fifer, John Papers, 1862-1865 . Muncie, Delaware Co., Indiana Section A 27 items  12-13-72"
"Fifer, John","Fifer, John. Papers. Muncie, Delaware Co., Indiana     John Fifer served as an enlisted man in the U.S. Army during the Civil War. He was mustered into Company D of the 8th Indiana Infantry Regi- ment on April 21, 1861, as a private. His origi- nal term of enlistment was for only three months,  so he was mustered out on August 6, 1861, when his term expired. Later he was mustered into the 84th Indiana Infantry Regiment, Company D as a sergeant. His term of service was from August 13 1862, to June 14, 1865. This information is con-"
"Fifer, John","Fifer, John 2 tained in the Report of the Adjutant General of the State of Indiana, Vol. IV, p. 30 and Vol. VI, p. 300. Fifer signed his name with various spel- lings, but the spelling used in the Report is the one that has been used for the title 5: this col- lection. Sarah or ""Sallie"" (Watts) Fifer was his wife's name, and they had at least two sons. The letters were primarily written to Mrs. Fifer by her husband, although a few are from two of her brothers, Lt. John W. Watts and Corporal Joseph P, Watts. John was in Company G of the 9th Indiana Cavalry, and Joseph was in the 39th"
"Fifer, John","Fifer, John bl Iowa Infantry, Company H. Joseph mentioned in a letter that his regiment was called the Lowa Grayhounds.  Fifer was mainly stationed in Tennessee when he wrote these letters, which contain much of a routine and personal nature. Several of the letters, though, do give some brief details about the movements and activities of the 84th Indiana Volunteers. The regiment is not identified in his letters, but the 84th is the unit with which he served during that period. Fifer noted in a letter of April 26, 1863, that he had been de-"
"Fifer, John","Fifer, John 4 tailed to guard the provisions at the depot at Franklin, Tennessee. In another letter he said  that he had applied for a position in a ""Nigro"" regiment."
"Fiji, Registrar-General's Department",".   Fiji. Registrar-General's Department  Report on the Census of the Population of Fiji, 1881  1 Reel Positive  From Central Archives of Fiji and the Western Pacific High Commission, Suva, Fiji.  Date of order: 10-17-67 Date received: 3-21-68 Fund: CSC (Hamilton) Price: $3.00  3-21-68"
Filipino World War Two Printed Materials,"ReBe Re 2nd S54:D,  Box 1 [Filipino Wemkat=ae—Twe printed materials, 1938-1946 ]- -—- 1938-1946. 34 pieces : ille In English and Tagaloge In chronological order with undated items at the ende  Pa  col ection of ephemera which includes transcripts of several important apeerene by government Leaders, electoral campaign Literature, cultural oo re, Freseenee blank amnesty forms  and ballots, and one calendar pagee Cther printed material of the period from the Philippines cataloged individuallye  14 MAY 98 39121882 NDDBmi SEE NEXT CRD"
Filipino World War Two Printed Materials,qa LXHN dHS T@aaqaN ZC88ITIGE 86 AVN PT aon —--AIUOSeHI9TT °8 esoutddt1t4d  --SPGI-6E6T $20M PISOM °L  °SPSI-LEGT £3°F1F200 eseuvder—outs  *9 *(CEPGT ) GOFINZTISUOD esouTddT 1 tud  *S °*S oUusTUeg ‘SouTNby °F *6S6T  -I68E *( ouefoeg esor) *d esor 41eanNeT  °€ *T98TI-SL8T SOFBseg SeueO °7 *PPGI-SL8I ‘Sfny yEenue_ fuozSngH °T  (7 P#e9) *9PGI-SEGT °°° *[9PET-8E6T *S1eTse;0m pozUuFud OML JEM PLFOM OUTGTI1TA] tT xoq *a:ps Pus °a°aed
Filipino World War Two Printed Materials,"ReBeRe 2nd 54:D,  Box 1  {Filipino World War Two printed materials, 1938-1946 Je ece 1938-19466  (Card 3)  Philippinese Q9e Philippines--Politics  and eo ernment——1935-19466 °  Philippines--Foreign relations—Japane  lie Philippi nes-——-History-—-Japanese  pepe paged FM petite ef 12- Japan--  Foreign relations-—-Philippinese Ie Quezon, Manuel Luis, 1878-1944. IIe Osmena, Sergio, 1878-186 1e Iile Laurel, Jose Pe (Jose Paciano), 1891- 1959- [Ve Aquino, Benigno Se Ve Title: [Filipino World War II printed materials, 1938-1946 Je  NcD 14 MAY 98 39121882 NDDBml"
"Filler, Armistead T.M.","e 6th 72:A Filler, Armistead TeMe  Papers, 1821-1935.  4821 itemse  Lovettsville (Loudoun Coe), Vae residente He was connected with the Be and Oe Railroad Coe, was a member of the Odd Fellows and the Democratic State Central Committee, and was treasurer of Loudoun Coe  Collection contains personal and official correspondence, business papers, and family recordse Much of the business correspondence deals with the sale and purchase of guano and the financial affairs of ""Linden,"" the Filler estatee Filler was a livestock speculator, h ad interests in the marble busine® ss» silver mines, and Livestock ins urancee Inclued are  21 APR 98 389891310 NDHYme SEE NEXT CRD"
