Name,Text
Eltinge-Lord Family,"Eltinge-Lord Family Papers, 1856-1871 New Paltz, Ulster County, New York  2,248 items & 1 vol. SEE SHELF LIST  8-11-78  Flowers Collection"
Eltinge-Lord Family,"Eltinge-Lord Family. Papers. New Paltz, Ulster County, New York .     The Eltinge-Lord Family collection consists of the papers of Peter Elting (ca. 1842-1877) of New Paltz, New York, and George P. Lord (ca. 1842-1866) of Camden, Delaware. Related by marriage--Lord married Peter's sister, Mary--  they served as Union officers during the Civil War and briefly formed a partnership in a gro- cery in Memphis after the war. The collection  is split into two divisions, one centered on  each man."
Eltinge-Lord Family,"Eltinge-Lord Family  For a more complete description of the contents of the , see the lengthy sketch filed in the Inventory File drawer.     Most of Eltinge's papers consist of Civil War correspondence with his father and family. Eltinge served as a junior officer in the 156th New York Volunteer Infantry in the Department of the Gulf in 1863-1864, in Maryland and Virginia in 1864, and in Georgia and the Caro-  linas in 1865. After the war, Eltinge parti- cipated in occupation duties in Georgia. Prior"
Eltinge-Lord Family,"Eltinge-Lord Family 3 to the war, Eltinge had worked as a store clerk in New York City. His prewar and wartime letters reflect a strong interest in politics and the temperance movement. During the postwar period in Memphis, Eltinge, along with other former Union officers, speculated heavily in the pro- duction of cotton crops, and he and Lord operated a grocery trading with plantations. Topics discussed concerning the Civil War include a wide variety of military matters, commentary on  the use of black troops by the Union army,"
Eltinge-Lord Family,"Eltinge-Lord Family 4 conscription, and economic conditions in both the North and the South, Among the most inter- esting topics discussed in the immediate post- war era were the course of reconstruction in Georgia and Tennessee, the altered condition of Negro agricultural labor since emancipation, and a race riot in Memphis in 1866.     George Lord's papers consist mostly of offi- cial naval records of the Civil War, as he had been a naval officer who served on and commanded  a variety of ""tin-clads"" and ironclads of the"
Eltinge-Lord Family,"Eltinge-Lord Family 5 Mississippi Squadron from late 1861 until after the end of the war. Most of this material con- sists of the records of the U.S.S. Chillicothe, which contain most of the reports of the various ship's departments from 1863: to 1865, although records of the U.S.S. Ozark and Osage are also represented. Among the most dramatic events        reflected in Lord's papers are some accounts (supplemented by letters of brother-in-law Peter Eltinge in the Eltinge Division) of the loss of one of his commands, the tinclad U.S.S. Covington, during the Red River Expedition of"
Eltinge-Lord Family,"Eltinge-Lord Family 6 1864, Early in the war, Lord, as a member of the Mississippi Squadron, participated in most  of the active operations on the river. After the Red River Expedition of 1864, however, he and the Squadron were assigned the more passive duties of suppressing Confederate military and supply activity along the Mississippi, regu-  lating both outgoing and incoming commerce, and administering oaths of allegiance to the local populace. Lord's papers contain little of  political or racial interest, although he noted"
Eltinge-Lord Family,"Eltinge-Lord Family 7 that planters claimed it was Less of an economic hardship to lease their land out or to contract for free black labor than it was to support slaves. The Lord division contains numerous photographs of vessels of the Mississippi Squadron.  Military commanders and prominent civilians mentioned or discussed in the Eltinge-Lord collection include Generals N. P. Banks and Albert Lee, Admirals David D. Porter and S.P. Lee, and Henry Ward Beecher, Wendell Phillips, Fernando Wood, William H. Seward and"
Eltinge-Lord Family,"Eltinge-Lord Family     Michael Decker Hahn. The collection is arranged as follows: Eltinge Division  Correspondence, 1856-1871 Correspondence (typescripts), 1856-1871 Scrapbook (xerographic reproduction) Legal Papers, 1864-1865 and n.d. Miscellany, 1865-1866 and n.d. Clippings, 1863-1864  Picture  Lord Division Personal Letters, 1862-1867 and n.d."
Eltinge-Lord Family,"Eltinge-Lord Family  9 Personal Letters (copies), 1862-1868 and a  Records of the U.S.S. Chillicothe  Official Correspondence, 1863-1867 and n.d.  Officer's Reports  Reports of the Master at Arms, 1863- 1865  Yeoman's Reports, 1863-1865 Surgeon's Reports, 1863-1865  Daily Coal Reports, 1864-1865 Engineer's Monthly Returns, 1864"
Eltinge-Lord Family,"Eltinge-Lord Family Oaths of Allegiance, 1804-1065, Loo4a- 1885 Printed Material, 1863-1865 Volume: Log Book of Orders: and Cotton Shipments, 1864 Miscellany, 1864-1865 and n.d. Confederate Papers, 1862-1865 Clippings, 1861-1862 and n.d. Pictures"
Eltinge-Lord Family,"Eltinge-Lord Family 10 Gunner's Monthly Reports, 1903-1005 Carpenter's Reports, 1863-1865 Ordnance Reports, 1863-1865 Statements that boxes brought aboard  the Chillicothe contained no spirituous liquors, 1863-1865 Orders, 1863-1865 and n.d.        Commercial Papers, 1863-1865 and n.d. Miscellany, 1863-1865 and n.d. Records of the U.S.S. Ozark, 1864-1865  Records of the U.S.S. Osage, 1863 andn.d."
"Elward, Richard","ELWARD, Richard Papers, 1845-1860 Natchez, Mississippi Section A 8 items «1 vol,  1 vol added, 1-24-64 2-16-51 13 items added, 4-18-64  ‘T IDE GUID See also bound vol. cards)"
"Elward, Richard","Elward, Richard. Papers, 1845-1860. Natchez, Mississippi  Richard Elward was postmaster at Natchez. Printed circulars of 1853 and 1855 are instruc- tions to postmasters from the postmaster general in Washington, A pamphlet of 1849 is entitled, ""Settlement of Details Under the Postal Treaty with Great Britain,""     1 volume added, 1-24-64. Richard Elward is identified with this daybook by a notation on page one in which ""R, E. promises to pay for"
"Elward, Richard","Blward, Richard 2 his advertisement in the Southern Journal with binding or stationery. On the next to last page of the volume there is a notation of the de livery of books during Mr. Elward's absence,  The daybook's entries, 1845-1847, indicate that Elward operated as a printer, stationer, pookbinder, and bookseller at Natchez. Books,        newspapers, and periodicals are usually listed by name in the entries.  In the late 1830's Elward was an employee of Prescott and Fleming who operated a similar business at Natchez. Elward's wages are entered"
"Elward, Richard","Elward, Richard 3 in their daybook as late as 1840. See the Pres- cott and Fleming Daybook, 1837-1842.  In the early 1850's Elward was editor and proprietor of two Natchez newspapers, the Mississippi Free Trader, and the Mississippi Free Trader and Natchez Gazette. This informa- tion comes from Historical Records Survey,              Mississippi, Mississippi Newspapers, 1805-1940     (Jackson, Miss., 1942), pp. 174-175. 13 Items added, 4-18-64. Thirteen business letters and receipts, 1849-1858, relate primarily"
"Elward, Richard","Elward, Richard 4 to Elward's operation of the Mississippi Free Trader and his duties as postmaster at Natchez. These items were found in the newspaper subscription book, 1848-1852.  Several receipts, some of which are printed with the newspaper's name, are made out to the Mississippi Free Trader and can be traced into           accounts in the subseription book. Therefore, the volume seems to belong to this newspaper rather than to the Mississippi Free Trader and Natchez Gazette as it was originally cataloged."
"Elward, Richard","Elward, Richard S According to Mississippi Newspapers, the Missis-~ Sippi Free Trader was semi-weekly and weekly, cae accounts in the subscription book are for those periods. At the back of the volume there are a few pages of Elward’s accounts, 1858- 1860, with the Post Office Department. This volume is listed in the Bound Volume File as the Mississippi Free Trader, Subscription Book, 1848-1852."
"Elward, Richard","Elward, Richard     Elward, Richard Daybook, 1845-1847 Natchez, Adams Co., Miss. 110 pp. Boards 1-24-64"
"Elward, Richard","Elward, Richard     Mississippi Free Trader     Subscription Book, 1848-1852 Natchez, Adams Co., Miss. 316 pp. Leather and Boards 43 x 27 cm.  Recataloged, 4-18-64"
"Elwyn, Alfred Langdon","Elwyn, Alfred Langdon Papers, 1859 Philadelphia, Pa.  Josiah C. Trent Collection in the History of Medicine--. Div.  4~-8-60"
"Elwyn, Alfred Langdon","Elwyn, Alfred Langdon. Papers, 1859. Philadel-     hia, Pa. 1 item. Sketch,  Rifred Langdon Elwyn (1804-1884), physician, litterateur, and philanthropist, was the father- in-law of Dr. Weir Mitchell. He wrote to Mrs. Allen in 1859 sending her a letter by Robert Morris and discussing the woe caused by the failure of his huge land speculations."
"Ely, Frederick David","Ely, Frederick David  Papers, 1857-1887  Boston, Suffolk Co., Mass. Section A 4 items  1-22-58  GUivie"
"Ely, Frederick David","Ely, Frederick David. Papers, 1857-1887. Boston, Suffolk Co., Mass. 4 items. Sketch.     This collection contains four personal and business letters, two or three of them per- taining to Frederick David Ely (1838-1921), Congressman from Massachusetts."
Ely And Walker Dry Goods Company,"Ely and Walker Dry Goods Company Papers, 1883-1960 St. Louis, Missouri  SEE SHELF LIST 31 items & 14 vols. 5-5-66"
Ely And Walker Dry Goods Company,"Ely and Walker Dry Goods Company. Papers, 1883-1960. St. Louis, Missouri  The Ely and Walker Dry Goods Company, manu- facturers, converters, and distributors of cotto fabrics, was incorporated in 1883, and its original Articles of Association and By-Laws appear in the first volume of minutes. It was a reorganization of Ely, Walker and Company, a     partnership of David Davis Walker, Frank Ely, and others that operated for several years prior to the incorporation. The company reported assets in 1884 of over $929,000, and they had"
Ely And Walker Dry Goods Company,"Ely and Walker Dry Goods Company 2 increased to almost $80,000,000 by 1953 with an annual profit in 1952-1953 of more than $3,200,000. Burlington Industries acquired con- trol of Ely and Walker in Sept., 1955.  In the 1950's the company conducted a general wholesale dry goods and garment manufacturing business. Its operations were national in scope, and the numerous subsidiaries included dry goods     wholesalers, retail dry goods and department stores, hosiery mills, and textile mills. St. Louis was the location of the main office, wholesale operation, and part (continued on next  card )"
