Name,Text
"Simpson, George A","Simpson, George A. Papers, 1966-1980. 300 items (.4 lin. ft.)  Folklorist -- Correspondence, minutes and other documents for meetings, notebooks, printed materials, manuscript drafts of brochures, and clippings; predominantly for the National Folk Festival  Association and various other folklore festivals and programs. .  Unknown: date unknown  Accessioned: 2/14/1994 _  Acc. No.: 93-314"
"Simpson, James A.","Simpson, James A  Letters.  Section A  JUN 1 tony  1861 . {South Carolina]  2 pieces"
"Simpson, James A.","SIMPSON, James A Letters. 1861 [South Carolina) 2 pieces Sketch —_—_     Simpson was a private in the Confederate unit known as Hampton's Legion. He gives some description of First Manassas with comment on conditions and viewpoints in the days immediatdy succeeding the battle. There 1s also comment on camp life and an epidemic of measles among the soldiers,"
"Simpson, Sir James Young","Simpson, Sir James Young. Papers, 1838-1911. Edinburgh, Scotland,  Josiah &, Trent Collection in the 103 items. History of Medicine--MS%. Div.  4~8~60"
"Simpson, Sir James Young","Simpson, Sir James Young. Papers, 1838-1911. Edinburgh, Scotland. 103 items. Sketch.     Sir James Young Simpson (1811-1870), Scot- tish obstetrician and the first physician to use chloroform in child-birth, was one of the most eminent and beloved practitioners of his day. His personality was magnetic. Dr. Howard A.  Kelly of Johns Hopkins collected these papers from members of Sir James' family, whose corres- pondence is included in the H. A, Kelly Papers. A notable group of Simpson pictures from the Same source is in the picture file. Pamphlets by Simpson and a biography of Rebert Louis Ste-"
"Simpson, Sir James Young","Simpson, Sir James Young 2 venson by his daughter, Eve Blantyre Simpson, are in the Trent Collecticn of Medical History. Most of the Simpson papers are in the form of notes on obstetrics. A receipt and a letter begin the collection. Sir James wrote to Dr. Greig in the early 1860's asking him to test     acupressure, a new method of arresting surgical haemorrhage which is described in the pamphlet on whose back Simpson wrote the letter. Simp- son's notes on obstetrics include diseases of the placenta, monsters, diseases of the feltus, pres nancy, abortions, and premature labor. He des-"
"Simpson, Sir James Young","Simpson, Sir James Young 4 cribes the use of collyria in treatments of eye diseases, giving its ancient history in Greek and Homan times. Frequent references are made to authorities such as Morgagni, Velpeau, and Hosack,  A poem by one of Simpson's admirers was written at his death in 1870. H. A. Kelly, deeply religious himself, left a note on the last hours of Simpson, presumably based on family memories,  Among the printed materials are pamphlets ari Gippings on Sir James Y. Simpson, Margaret"
"Simpson, Sir James Young","Simpson, Sir James Young 4 Stewart (Barbour) Simpson and her husband, ame Sir Alexander Russell Simpson."
"Simpson, John","Simpson, John  Papers, 1833-1880  Chester, Chester County, South Carolina 8-F 75 items & 3 vols. 3-14-63 Recataloged, 11-7-69"
"Simpson, John","Simpson, John. Papers. Chester, Chester County, South Carolina     John Simpson had mercantile and blacksmith businesses in Chester, South Carolina. The bulk of the papers are records of estates for which Simpson acted as executor, the estates of Rhoda Grubbs and John V. Cornwell being the two most  prominently mentioned. Among the miscellaneous items are a contract for freedmen signed by  John Simpson and several oaths of allegiance to the United States in 1865. A ledger, 1847-1864,"
"Simpson, John","Simpson, John  contains a variety of financial records. Ledger accounts of 1847 represent the blacksmith business of Stack and Simpson. They are identi- fied as the owners by_an account for the pur- - chase of materials that appears on the second from the last sheet of the volume. Six pages of accounts, 1859-1864, record charges for a     studhorse. There are several pages of mercan- tile accounts, 1847-1856. A small account book, 1843-1859, lists credits and debits of the estate of John V. Cornwell and the transactions"
"Simpson, John","Simpson, John b of William Colvin, for whom Simpson acted as agent, as well as some records of the blacksmith business, Page nine contains a record of the birthdates of Simpson, his wife and children. Nathan Simpson's account book, 1844-1848, contains mostly mercantile accounts.  An unsigned copy of a speech (ca. 1833) supporting the Andrew Jackson administration but reiterating the soundness of the states' rights doctrine was evidently written by a candidate for public office in South Carolina."
"Simpson, John","Simpson, John, 1819-1859.  Papers, 1823-1875 and nede  1000 itemse  Surgeon in the British Navye  Papers of John Simpson, surgeon aboard the British ship PLOVER during one of the early voyages (1848-1854) to the Arctic regions of Canada and Alaska in search of explorer John Frankline Papers include medical files, forms, and writings; meteorological observations; notes, drawings, and writings on the language, appearance, and customs of the Inuit people; Simpson's personal journals during his voyages; correspondence; printed material; leg al papers; maps; and poetry and 1@ ays performed aboard ship for amus emente Includes a  22 JUN 93 28308710 NDHYme SEE NEXT CRD"
"Simpson, John","Simpson, Johny 1819-1859.  PaperS, eee (Card 2) small amount of material regarding the emigration transport: ship SUPERIOR and the transport of people to British Guiana (Guyana )e  Information folder available.  le Franklin, John, Sir, 1786-1847. 2e Great Britaine Navy-—-Surgeonse 3-6 Great Britaine Navy--Sea lifee 4c Great Britaine Navy--Medical caree 5-6 Plover (Ship) 6+¢ Superior (Ship) 7. Hegions 8+ E@) skinoe--can Pointy,  Regione 8+ E Skimos--Canadae Ye Eskimos-—Arct ic regions--Social 22 JUN 93 28308710 NDHYme SEE NEXT CRD"
"Simpson, John","Simpson, John, 1819-18596 PaperS, eee (Card 3 ) Life and customse 10e Indians of North Amer ica-~Arctic regionse 11+. Eskimo Langua ge—Glossaries, vocabularies, etce-—Polyglot« 12. Meteorology-—- Arctic regionse 13- Arctic medicine-—- History-—-1i19th centurye 14e Inuit Lan gua ge—-Glossaries, vocabularies, et ce Se Medicine, Naval--Formse 166 Arctic regions--Discovery and exploration--Britishe 17+ Canada-- Exploring expeditions--Britishe 18. Alas ka--Exploring expeditions--Britishe 19. Guyana--Emigration and immigratione 206 Genre: Diariese  22. JUN 93 28308710 NDHYme"
"Simpson, John","Simpson, John Daybook, 1797-1798  Washington, North Carolina  See William Ross Papers."
"Simpson, William","Simpson, William, 1823-1899.  Letters, 1857-1872 and nede  26 itemse  Artist and war correspondent for ILLUSTRATED LONDON NEWSe  To Simpson from various correspondentse Topics include contemporary artists; a request for Simpson to tour the military camp at Delhi; execution of a painting ""View of Calcutta"" requested by Queen Victoria; the UeSe Civil War and the presence of ""copperheads"" in California; and criticism of a recent circular by an unidentified author promoting the sale of reproductions of paintings to the British publi Ce In a letter from Constantinopl e Alexander Shand  the behavior of war  complained of i4 NOV 91 24778380 NDHYme SEE NEXT CRD"
"Simpson, William","Simpson, William, 1823-1899. Letters, eee (Card 2) correspondent Archibald Forbese  le Ze  War correspondents--Great Britaine Artists--Great Britain-— Correspondence e 3e Art-——-Reproduction-—- Market ing-—-Englande 4e Art and society——-England-—-History--i9th  centurye Se Shand, Alexander Innes, 1832-1907.6 Ge  Forbes, Archibald, 1838- 1900-     i4 NOV 91 24778380 NDHYme"
"Simpson, William Dunlap","Simpson, William Dunlap Papers, 1798-1914  Laurens, Laurens Co., S. C.  17-C 3660 items 2 items  3-15-41 32 items 5 items  376 items  added, 5-13-57 added, 5-8-58  added, 5-15-58 added, 4-30-63  1 item added, 2-10-64 1 item added, 11-3-81"
"Simpson, William Dunlap","Simpson, William Dunlap. report; 1798-1914, Laurens, S. C, Sketch     Though this collection appears to revolv more about the dealings of John Wister Simpson and Henry C. Young, little can be found to indicate much about their lives or accomplish- ments. William Dunlap Simpson is the most  prominent of the three men. He was born in Laurens District, S. C., attended S. C. Col- lege and Harvard for a time. He was admitted to the bar in Laurens in 1845, where he practiced in partnership with Henry C. Young. Simpson became a “on: then fought"
"Simpson, William Dunlap","Simpson, Wm. Dunlap in the war, rising from the ranks to become  a colonel. He was a member of the Confederate Congress from 1863 till the close of the war. In 1868 he was elected to a seat in the national Congress but was denied his seat  by Congress on the grounds that he had been disqualified by the fourteenth amendment. In     1876 he was elected lieutenant-governor, and succeeded to the governorship in 1878 when Wade Hampton was elected to the Senate, his term expiring in 1880. He served from 1880 until his death in 1890 as Chief Justice of"
"Simpson, William Dunlap","Simpson, Wm, Dunlap 3 the South Carolina Supreme Court.  In 1846 William Simpson married Jane E. Young, daughter of his law partner (Henry C. Young}. She survived him with bhree daughters     and four sons - Henry Young Simpson, W. D. Simpson, Jr., E. A. Simpson, and Professor  J. W. Simpson of S. C. College.  No indication can be seen as to when J. W. Simpson came into law partnership with his brother, W. D. Simpson and H. C. Young. The collection is mostly composed of various and sundry legal papers, such as wills and"
"Simpson, William Dunlap","Simpson, Wn. Dunlap ee. court orders, land deeds, labor contracts, papers concerning debt claims and settlements, election certificates, etc.  During the period before the Civil War legal papers predominate. There are a number of letters from Daniel Wallace, Congressman (1848-1852) from the Laurens District, to     F. Nance regarding Robert Dunlap, a ward of Wallace. Dunlap seems to have had trouble staying in school from the number he attended. A letter of Oct. 28, 1850 describes life at Georgetown College, and mentions the strict"
"Simpson, William Dunlap","Simpson, Wm, Dunlap 5 discipline; a letter of May 11, 1854 mentions  buying a mulatto boy for $1010 and the cost of a year at St. John's College. Through all the letters by Mr. Wallace can be seen the cost of educating a young gentleman.  Among the early papers are: a copy in     langhand of the Code of Honor of Duelling, written in 1838. This was written by John Lyde Wilson and published in 1858 in Charles- ton, S. C. as: Code of Honor or Rules for the  Government of Principals and Seconds in Duel- ling; a document of July, 1853, describing"
"Simpson, William Dunlap","Simpson, Wn. Dunlan 8 the lst Battalion, 4lst Infantry; letters in 1855 referring to cases for the possession of slaves; a letter of Oct. 30, 1855 discussing the prices and crops in Pickens District  S. C.; a letter of Apr. 12, 1856 discussing the contract of Bangs & Co. in building the     Blue Ridge Rail Road; a letter of Nov. 22, 1857 from Edgefield, §. C., referring to the arrest of John Dionysus Tillman for the mur- der of one Christian; a letter of Nov. 26, 1857 mentions cotton prices; and bills of sale for cotton in Mar. and Apr., 1858 and"
"Simpson, William Dunlap","Simpson, wm. Dunlan 7 comments on cotton prices until Sept., 1858.  From the years 1860 to 1876 are many significant letters, indicating the attitudes of the people in various states during and after the war. A letter of Mar. 19, 1861,* has a sketch of the Univ. of Alabama at the top and describes school life and cost of     going to school. A letter of Apr. 4, 1860 from Columbia, S. C., refers to Masonic busi- ness and the Masons of 32nd%;letter of Apr. §, 1860 refers to sale of Col. Irby's Negroes;  Letter of May 6 refers to the Masonic cele-  * See also cards @ 12-13."
"Simpson, William Dunlap","Simpson, Wm, Dunlap 8 bration of St. John's Day and to Johnson  Lodge, No. 32 (Goshen Hill, Union District): Letter of May 28, 1860 refers to the forming and disbanding of Pettigrew's companies, and mentions a young lady who followed a soldier to camp in Va., became ill, and he had to     bring her home. There is an excellent letter from a Mr. Richardson, June 4, 1860, who had moved from S. C. to Asheville, N. C., in which he makes reference to the wonderful climate and the town of Asheville, preponderance of strawberries, the high-formed, good-looking"
"Simpson, William Dunlap","Simpson, Wn, Dunlap 9 slaves about 5 feet 3 in. tall, the lack of amusements, the majority of people as Union Democrats who read papers and talk politics, the low ebb of Masonery because of the split in the group, a violation of Masonic law in an election, and sentiment in western No. C.     and eastern Tenn. A letter of June 15, 1860 to B. R. Campbell, Deputy Grand Master of Freemasons of S. C., refers to Masons laying the cornerstone for the new courthouse in Columbia; a letter of July 6 mentions the death of Gen. Sterling Tucker several years"
"Simpson, William Dunlap","on D 19) 10 earlier and a suit to upset the sale of his property by his wife Levinia; a letter of Sept. 13 discusses the election, the writer saying he doesn't think Lincoln will win, ""Buck or Bell"" being the likely winners; an appeal, dated Oct. 1, from the Masons of     Comanche, Iowa, for aid from fellow Masons of Laurens, S. C., in rebuilding after the June third tornado which had destroyed all but their charter; letter of Oct. 15 refers to the Senate elections in Laurens District, and says that Breckinridge will carry the"
"Simpson, William Dunlap","Simpson, Wm, Dunlap il state, Lincoln to be elected and the possi- bility of secession if he is, and that Ga. will aid if Carolina needs help in defending her states rights; letter of Nov. 14 refers to the financial difficulties of the Charleston Mercury and the plan to appeal to the state     for help; letter of Dec. 17 is impatient at the delay in settlement of an estate because of secession and hopes to be soon out of ""this acugsed Union."" A letter of Dec. 20, 1860  is interesting for its anti-Semitic feeling. Written by William Watson from Greenville,"
"Simpson, William Dunlap","son n 12 S. C., the letter describes a secession cele- bration, but that the state has not yet seceded but is ""anxiously awaiting"" news from the ""Queen City,"" and the ousting of several unpopular Jews from the town as an end of the celebration. A letter of Dec. 23 from Wil- liam B. Young - evidently stationed at the     Univ. of Ala. - mentions the great displeasure because regulations are copied verbatim from those at West Point, the commandant being a West Point graduate and had formerly held a commission in the U. S. Army. The daily rou-"
"Simpson, William Dunlap","Simpson, Wm. Dunlap 13 tine and conditions at the University are des- cribed by Young who is a student there. William Brooks Young of Marengo County, Alabama, gradu- ated from the University in 1862. In the Civil War he was an officer of the llth Regt. of Ala. Vols., and he became Assistant Adjutant General of Wilcox's Brigade, In the latter 1870's he  was an attorney in Greensboro, Ala. See Alabama, University, A Register of the Officers and Gra- duates of the University of Alabama (Tuscaloosa, 1878), 45. voung's letters continue through both the ‘Civil War and Reconstruction.  A letter of Jan. 14, 1861, from Demopolis,"
"Simpson, William Dunlap","Simpson, Wm. Dunlap 14 Ala., says that Ala. has seceded and has cap- tured all,ports and arsenals in the state and put them in fighting order, refers to an at- temp to capture Pensacola, ""Fla., and says that Ala. can protect herself. A letter of Jan. 37, 1861 is excellent. It refers to: the ""Darlington Guards,"" Governor Pickens'     policy of avoiding a fight even if he sacri- fices the honor of the state, the loss of the opportunity to capture Fort Sumter while it was weak, Major Anderson, the fear of heavy loss of life now prevents Governor Pickens"
"Simpson, William Dunlap","Simpson, Wm. Dunlap 15 from action and Pickens‘ negligence and bad Management, Buchanan's willingness to recog- nize the Confederacy (if formed) as a de facto government and withdraw to avoid war, peace talks of Pickens' envoys with ""01d Buck,"" Anderson getting supplies from the     Charleston market, the feeling that the state is disgraced by having a Federal flag flying, disatisfaction with Pickens, rumors about Anderson's refusal of supplies, and the se- cession movemtént in Texas, Ala., La., Ark., and N. C, A letter of Feb. 12, 1861 from Ala."
"Simpson, William Dunlap","Simpson, wm. Dunlap 16 mentions the stationing of a corps in Mont- gomery during a sitting of the legislature, Fort Morgan, and that the excitement over secession has died down; a letter from New- berry, 5S. C., of Feb. 28 says if ""01d Abe, the rail splitter, doesn't manifest a desire     to maul us, in his inaugural address Monday .- the prospect for peace is pretty fair""; letter of Mar. 19, 1861 mentions the expense of the Univ. of Ala. and that nothing is to be learn- ed there; letter of Apr. 21, 1861 from Colunm- bia, S. C., from Will Watson of the Butler"
"Simpson, William Dunlap","Simpson, Wm. Dunlap _ a7 Guards mentions that there are 2200 soldiers in Columbia, doubt as to whether the Univ. riflemen will be called into service, drilling and reputation of the Butler Guards, hospi- tality in Columbia, Dr. Breaker's Church, and the troublesome flies; letter from Greenville,     S. C., May 14, says that the Butler Guards were last heard of in Richmond, western N. C. and eastern Tenn. are pro-Union, and mention is made: of Lincoln, his party, and his pur- poses, Fort Pickens, possibility of invasion, Fort Sumter being 7 and the large"
