Name,Text
"Rooke, Sir Giles","Rooke, Sir Giles Papers, 1774-1775 London, England  XVIII-E 10 items  8-18-65"
"Rooke, Sir Giles","Rooke, Sir Giles. Papers, 1774-1775. London, England     ‘Sir Giles Rooke(1743-1808), judge, was the son of a London merchant, Giles Rooke, who was a director of the East India Company. He was educated at Harrow and Oxford. In 1766 he was called to the Bar at Lincoln's Inn and there- after went on the western circuit. His success- ful legal career included appointments as ser jeant-at-law (1781), king's serjeant (1793), and puisne judge of the common pleas (1793)."
"Rooke, Sir Giles","Rooke, Sir Giles 2     He married Harriet Sophia Burrard, the daughter of Colonel William Burrard of Walhampton, Hampshire.  A series of letters, 1774-1775, between Rooke and members of the Burrard family concern the political control of the governing body of the borough of Lymington, Hampshire. Sir  Harry Burrard, First Baronet, and Colonel William Burrard, his brother, had long been burgesses, and they and their friends were dominant in the borough government. At this"
"Rooke, Sir Giles","Rooke, Sir Giles     time Sir Philip Jennings (later Sir Philip Jennings Clerke) and his friends unsuccessfully challenged the Burrards whose correspondence with Rooke explained the details of the contro- versy.  In October, 1774, the correspondence recorded the election of new burgesses of whom Rooke was one. On October 31 Sir Harry Burrard explained that the new arrangements were designed to secure the borough to his nephews after his death. On October 22, he"
"Rooke, Sir Giles","Rooke, Sir Giles     discussed an arrangement with the Duke of Bolton whereby Edward Morant would be elected to Parliament from Lymington, along with Sir Harry. The Duke of Bolton was also mentioned on Dec. 26, 1774, and Jan. 2, 1775.  George Burrard's letter of Dec. 24, 1774, indicates that he did not die in 1768 as  recorded in Burke's Peerage. He was the brother of Sir Harry and William Burrard, a relationship noted in his letter.  There are several references to the Duke of"
"Rooke, Sir Giles","Rooke, Sir Giles be Sandwich, such as in the two letters of Dec. 26, 1774, and in one of June 24, 1775.  The Burrard family's long control of the borough is discussed in The Victoria History of  Hampshire and the Isle of Wight, IV, 642. seorge Burrard died in 1777 according to  infomation in Sir Lewis Namier and John Brooke, The House of Commons 1754-1790 (New York, 1964),              Tl, 158-159, where there are biographical sketches of Sir Harry Burrard, First Baronet, and of Sir Harry Burrard (1755-1813), the son of George  Burrard."
"Roosa, Daniel Bennett St. John","Roosa, Daniel Bennett St. John (1838-1908). Papers, 1891. New York, N. Y.  Josiah C. Trent Collection in the 1 item. History of Medicine--MS8, Div.  4-8-60"
"Roosevelt, Anna Eleanor","Roosevelt, Anna Eleanor (Roosevelt) Papers, 1932-1948 Hyde Park, Dutchess Co., N.Y.  Section A 3-19-52 6 items  GUiDE"
"Roosevelt, Anna Eleanor","Roosevelt, Anna Eleanor (Roosevelt).Papers, 1932-1948. New York, N.Y. 6 items. Sketch Among the items are two letters from Mys. Roosevelt: one to Miss Rose M. MacDonald thanking her for her interest in the campaign of Franklin D. Roosevelt for the presidency in 1932, and the other a circular letter so- liciting support for the American Assn. for the United Netions. There is also a printed copy of the third report of Trygve Lie, Secre- tary-General of the United Nations."
"Roosevelt, Franklin Delano","Roosevelt, Franklin Delano Papers, 19233-1935 Hyde Park, Dutchess Co., N. Y.  Section A 3-19-52 1 item 2~-9-67 7 items"
"Roosevelt, Franklin Delano","Roosevelt, Franklin Delano. Papers, 1933-1935, Washington, D.C, 1 _ item, Sketch  The: item~comprising this collection is a letter from Franklin D. Roosevelt (1882-1945) in reply to an inquiry by Ray Baker Harris about Walter Hines Page. Roosevelt mentions a luncheon Page gate in his honor at the U.S.     Embassy in London at which Lloyd George and other members of the British Cabinet were  present. 7 items added, 32-9-67: Invitation to the  1933 inauguration of F. D. Roosevelt, program of the ceremonies, photographs of Roosevelt and"
"Roosevelt, Franklin Delano","Roosevelt, Franklin Delano 2 John N. Garner, and other papers relating to the inauguration,"
"Roosevelt, Franklin Delano","An index to the  of The Papers of Theodore Roosevelt is located in the Docu- ments Department,"
"Roosevelt, Theodore","Roosevelt, Theodore Papers, 1901-1975 Oyster Bay, Nassau Co., N. Y.  Séction A 3-19-52 1 item 3 items added,4+ 1  P) 7  9-7 Pre padiies 1 item added, 11-28-7 GUIDE 2 items added 12-9-7"
"Roosevelt, Theodore","Roosevelt, Theodore  FOR INFORMATION ABOUT THIS COLLECTION OR ADDITIONS TO THIS COLLECTION, PLEASE ASK A STAFF MEMBER TO CONSULT THE ACCESSION RECORDS."
"Roosevelt, Theodore","Roosevelt, Theodore. Papers. Oyster Bay, Nassau Co., N. Y.     The item comprising this collection is a letter from T. M. Buffington, principal chief of the Cherokee Nation, to Pres. Theodore Roosevelt soliciting his support for a bill which would provide for certain claims of the  Cherokee Indians in the West. From the Marmaduke Floyd Collection. 3 items added, 4-29-71: An invitation to a  reception at the White House (Jan. 8, 1903) and an invitation and program for Roosevelt's"
"Roosevelt, Theodore","Roosevelt, Theodore     inauguration on March 4, 1905.  1 item added, 11-28-75: Clipping of an article in the National Retired Teachers Association Journal (Sept.-Oct., 1975) enti- tled ""Visit to Sagamore Hill,"" which features the home of Theodore Roosevelt and an inter-  view with his daughter, Mrs. Ethel (Roosevelt) Derby. .  Z items added 12-9-77, A typed, unsigned letter from Roosevelt to Charles J. Bonaparte,"
"Roosevelt, Theodore","Roosevelt, Theodore 3     who was Roosevelt's Attorney General, congratu- lates him on the address he made entitled ""Statesmanship in the Administration of Justice’ The letter, dated July 28, 1910, is typed on the stationery of The Outlook, of which Roosevelt was at this time a contributing editor.  The second item, attached to the first, is  the typed draft of a letter written, signed, and hand-corrected by Roosevelt. Dated Aug. 15, 1910, it is directed to Charles Hall Davis, Chairman of the Executive Committee of the"
"Roosevelt, Theodore","Roosevelt, Theodore _ “     Southern Commercial Congress, Petersburg, Va.j and was to be read at the meeting of the S.C.C. in Atlanta the following November, The letter stresses the optimistic role the South will play in the economic development of the nation,  especially after the completion of the Panama Canal."
"Root, George A.","Root, George A. Papers, 1865-1865 New Haven, Conn.  Section A 54 items  PR 2 ""89  GUIDE"
"Root, George A.","R oot, George A. Papers, 1863-1865. New Haven, Conn. 354 items, Sketch.     George A. Root was a newspaper man, maybe an editor, in New Haven, Conn. This collection consists of letters from Civil War soldiers to him, Wm. H. Jackson, the principal correspon- dent, had worked in the office with him before the war. Jackson's letters were first written from Suffolk and Portsmouth, Va. in 1865. In July of that year he wrote of camping for a night on the plantation of one Taylor, who was arrested for giving signals to the Rebels the next morning, along r his son, a Con-"
"Root, George A.","Root, George A, 2 federate officer at home on furlough. Taylor's house was burned and his daves went off with the Yankees. He also wrote of the scarcity and high prices of sugar and coffee, his command- ing officer's attitude toward foraging, and the routine of camp life. By Feb., 1864 he was in Newbern, N. C. His letters from there speak of his opposition to foreigners being sent from Conn. to fill up their ranks, the duties of his regiment there and at Batchelor's Creek, an out post seven miles away, granting of furloughs to soldiers to go home to vote, burning of Wash- ington, N. C., — of Copperheads in the"
