Name,Text
"Clawson, Jacob H.","Clawson, Jacob He  Papers, 1820-1862.  18 itemse  Resident of Yorksville and Ebenezer [Rock Hill], South Carotinae  Collection consists mostly of correspondence concerning business dealings among Clawson's family members in Berkeley County, We Vae Although most of the items in this collection concern the collection of old debts, several letters from Thomas Dunn outline the hardships of frontier medical lifee A few letters are addressed to ""Dre"" Jacob He Clawson at the Ebenezer Academy near Rock Hills Se  e However, details of Clawson's professional Life are unknowne  Legal and f inancial papers in the  10 MAY 95 32452518 NDHYme SEE NEXT CRD"
"Clawson, Jacob H.","Clawson, Jacob He  Papers, cee (Card 2) collection include deeds to lands in York District, Se Ce An 1851 deed of sale transfers the land from several Clawson heirs to Charles Clawsone  Unprocessed collectione Cataloged from accession recorde  *lLbp  1e Clawson familye 2- Medicine—-—West Virginia--19th centurye 3e Frontier and pioneer Life--West Virginiae  10 MAY 95 32452518 NDHYme"
"Clawson, Thomas W.","Clawson, Thomas W,  Papers, ca. 1942-1944  Wilmington, New Hanover Co., N. ©. Section A 4 items  11-27-59"
"Clawson, Thomas W.","Clawson, Thomas W. Papers, ca. 1942-1944, Wilmington, New Hanover Co., N. C. 4 items. Sketch,  Chiefly about the Wilmington, N. C., race riot of 1898, as described by Col. Thomas W. Clawson (1854-ca.1942), City Editor at that time of the Wilmington Messenger and from 902 to        1924 Editor of the Wilmington Star.  In 1944 L. T. Moore of Wilmington transmits two items to J. P. Breedlove, Sr., then Acting Librarian of Duke University. The first, writ- ten by Clawson shortly before his death ca. 1942"
"Clawson, Thomas W.","Clawson, Thomas W, 2 is an article entitled ""The Wilmington Race Riot of 1898: Recollections and Memories."" The second, ""Exhibit A"" to be considered an annex to the first item, consists of a copy of a contro- versal editorial in the Wilmington Record of Aug. 18, 1898, together with copies of papers     pertaining thereto.  Both Alex. L. Manly, the Record's Editor, and his brother, F. G. Manly, the paper's Gen. Manager, were Republicans and Negroes. Wilming- ton Democrats and whites had long resented Re publican-Populist-Negro Fusion's political"
"Clawson, Thomas W.","Clawson, Thomas W. ascendancy in the city, when the editorial brought matters to a head.  The Star published this editorial late in Aug., 1898, together with an affidavit about the Record and its personel by J. D. Taylor, Sr., Clerk of the New Hanover Co., N. C.,     Superior Court; and an affidavit by several Wilmington businessmen, mentioning John T. Howe, Clawson states that the Wilmington ""Revolu- tion"" or ""Race riot"" occurred on Nov. 10, 1898, the day after the election won by the Democrats"
"Clawson, Thomas W.","Clawson, Thomas W. 4 restoring them to control of the city governmen (See J. G. de Roulhac Hamilton, History of North Carolina,,III, 284-297. On p. 284 he mentions the Wilmington ""Daily Record,"" but Clawson calls it the ""Weekly Record."" The riot occurred on ti llth, according to Hamilton, p. 295. Clawson           and L: T. Moore say it was the 10th,)  For six to twelve months before the riot, narrates Clawson, white citizens of Wilmington quietiyprepared for action. Meanwhile, he de- clares, Negroes pushed white women and children from the sidewalks into_the gutters. The"
"Clawson, Thomas W.","Clawson, Thomas W. 5 ""Revolution"" was a movement on the part of the Democratic citizenry to overthrow the political domination of the Negro, which had been made possible through the nefarious support of white Republican leaders.  The Record's editorial of Aug. 18 was ""dis-     gusting and defamatory"" and a ""base slander of the white womanhood of the south."" It brought the situation to a climax.  The city was divided into sections with former C. S. Lt. Col. Roger Moore,Sr (1838-1900) serving as commander-in-chief of all white"
"Clawson, Thomas W.","Clawson, Thomas W. 6 Democratic forces,  The Democrats, under the leadership of C. B, Aycock, F. M. Simmons, et al., won the election on Nov. 9. That night a delegation of white Democrats delivered to a number of Negroes an ultimatum, in which they were to report by     7:00 A. M. the following day whether the Manly  brothers would leave Wilmington peacefully and  voluntarily. Otherwise they would be forced to go.  On the morning of the 10th the Negro news- paper: plant was destroyed by a band of white"
"Clawson, Thomas W.","Clawson, Thomas W. 7 Democrats under former Lt. Col. A. M. Waddell, Sr. (1834-1912), who had served as U. S. Repre- sentative from N. C. from 1871] to 1879 and who was to serve as Mayor of Wilmington from 1898 to 1903. There were some white and black cas- ualties and the riot started. This locality     is known as""Brooklyn."" Clawson's press, which the Manly brothers had been using, was destroyed, The newspaper office was set afire by parties ""unknown to the jury.""  About 9:00 A. M. a crowd of whites marched"
