Name,Text
"Kirby, Edmund Burgis","Kirby, Edmund Burgis, 1859- 1935. (card 2) Papers, 1888-1909,     include irrigation canals, metallurgy, mining equip- ment and techniques, gold and silver mines, as well as different communities throughout the West and Canada.  Purchase, 1987  Accessioned 2-11-87  Acc. No. 87-20"
"Kirby, Ephraim","(See Inventory File > Kirby, Ephraim. for Box List)  Papers, 1763 (1780-1804) 1878 Litchfield, Litchfield Co., Conn, 17-D 2897 items and 1 vol,  2 items added, 8-1-65"
"Kirby, Ephraim","Kirby, Ephraim. Papers, 1763 (1780-1804) 1878. Litchfield, Litchfield Co., Conn.     The papers of Ephraim Kirby (Feb. 23, 1757- Oct. 20, 1804) contain many letters from the days of the Revolutionary War and the Early Republic. Kirby was a Revolutionary veteran, distinguished lawyer, early member of the Society of the Cincinnati, the first general grand high priest of the Royal Arch Masons of the United States, land agent and speculator, and staunch Republican (Jeffersonian) politi- cian. He was born in Judea Society, Ancient Woodbury, Conn., but spent his life in"
"Kirby, Ephraim","Kirby, Ephraim. 2     Litchfield. He died in 1804 at Ft. Stoddert, Territory of Mississippi, having just been appointed Judge of the Supreme Court of the Territory of Orleans. His papers follow the path of his career. Few personal letters are among them. (The Edmund Kirby-Smith Papers, 1783-1902, containing letters by Joseph Smith and some of Ephraim Kirby's early letters to his wife are in the  of the Southern Historical Collection of the University of North Carolina.) Ephraim Kirby's business papers were held by his son, Reynold Marvin Kirby, and his a on Barclay Kirby."
"Kirby, Ephraim","Kirby, Ephraim, xe This family came to Richmond, Va., in 1842 on the death of Major Reynold Kirby. Personal correspondence evidently went from Ruth (Marvin) Kirby to the family of her daughter, Frances (Kirby) Smith.  The Kirby Papers reveal beginnings of settlement beyond the Alleghanies (Ohio), the early interest of Connecticut in Pennsylvania, North Carolina, and Georgia lands, the begins nings of the internal improvement movement (turnpikes), and the role of newspapers in political life. Travel and the operations of the Post Office are “~ as necessarily slow,"
"Kirby, Ephraim","Kirby, Ephraim. 4     but the politicians were quick to begin the spoils system in 1800. Glimpses of life in the early days of Alabama conclude the papers. Because of the many autographs of interest both in Connecticut and the United States, the following sketch will be in the nature of a calendar of these papers. The notable corres- pondents who have e4 a number of letters in the collection include Elisha Bab- cock, Ezekial Bacon, Miles Beach, John James Beckley, John Bird, Abraham Bishop, Elijah Boardman, Putnam Catlin, Tench Coxe, James"
"Kirby, Ephraim","Kirby, Ephrain,. a Easton, Pierpont Edwards, William Edwards, Daniel Everitt, Gideon Granger, Stanley Gris- wold, Hugh Hughes, Thomas Ives, William Samuel Johnson, William Judd, Jeremiah Mason, John Cosens Ogden, Jeremiah Olney, Daivd Parmelee, Elijah Phelps, James Rivington, Nathaniel Smith, Jedediah Strong, Benjamin Tallmadge, Uriah     Tracy, Elijah Wadsworth, John Welch, John Will- ard, and Alexander Wolcott, Jr.  A land deed of Ayariah Rood of 1763, and a poem and letter of the same date by Reynold Marvin begin the papers. Nineteen year old"
"Kirby, Ephraim","Kirby, Ephraim.  Ephraim Kirby entered Co. 5, 7th Conn. Regi-  ment, Continental Army, in 1775. He writes to  his parents from Roxbury , Mass., in September  and from Winterhill Camp, Charlestown, Mass.,  in Uctober, describing morale, camp life, and  army equipment. He described the Roxbury camp within sight of his grandfather Starkweather's     grave. Reference is made to George Washington and a review of Continental troops. He left the army on Dec. 19, 1775, returning to the 2nd Continental Dragoons on Dec. 24, 1776, according to the D, A, B. However, a note to his brother"
"Kirby, Ephraim","Kirby, Ephraim, rd James on Oct. 3, 1776, from Paramus, Bergen Co., N.J., indicates he was in camp at this earlier date.  A, copy of a letter to his father from Whitp@inetownship, Montgomery Co., Pa., on Nov. 12, 1777, describes the Battle of German- town on Oct. 4, 1777, with its severe fighting     and casualties. Kirby, badly wounded,had measles and an attack of rheumatism, and came to Litch- field that winter to recuperate. He was involwd in transporting salt for Capt. Jas. Reed to Amenia, N. Y. He was also interested in prac-"
"Kirby, Ephraim","Kirby, Ephraim, 8 ticing law as early as 1779, as a letter from John Trumbull of Westbury reveals. A fragment of a letter by Col. Benjamin Tallmadge (1754- 1835) asks for details of the treatment of his troops who fell into enemy hands near Vandeer- ing's Mills in the winter of 1777. (Many short business notes by B. Tallmadge and Co. are     scattered through the papers after the Revolu- tionary War.)  In 1780 Daniel Everett begins a long corres- pondence addressing Kirby as attorney at law. Evidently Ephraim Kirby was practicing before"
