Name,Text
"Mial, Alonzo",""" Ot Mial, A[lonzo] T. Account Book 1868 - 1871 [Wake County, N.C.]  40 pp. Calf 13 x 18 cn."
Michaels Family,"Michaels Family Papers, 1893-1971 Durham, Durham Co., N.C.  SEE SHELF List 46 items & 1 volume"
Michaels Family,"Michaels Family. Papers, 1893-1971. Durham, Durham Co., N.C.     This collection contains no correspondence but memorabilia of the Michaels family in the form of photographs, printed material, and clippings about Durham and vicinity and Durham people. The photographs feature Miss Eunice  Markham, the Durham High School Class of 1906, and reunions of that class. The printed material includes Durham public school report books for Susie and Matilda Michaels, 1896-1903;"
Michaels Family,"Michaels Family     Durham High School commencement programs, 1901- 1906; invitations to graduations at Trinity College of Augusta Norfleet Michaels (1905) and Matilda Osborne Michaels (1910); program for the May Festival in Craven Memorial Hall at Trinity College, May 5, 1902; contract of Matilda O. Michaels signed on Sept. 2, 1918, for her to  teach in the West Durham School at $70.00 per month; copy of Phillips Brooks' and William Powell Twaddell's ""Everywhere, Everywhere Christmas To-night""; and an autographed copy of"
Michaels Family,"Michaels Family     the program for the 40th anniversary of the 1923 class of Durham High School.  The clippings contain articles on Willie P, Mangum, Dr. Nannie May Tilley's research for her history of the R. J. Reynolds Tobacco Company, Durham High School class reunions, gift  of the house of the late John Sprunt Hill to the club women of Durham; A. Lee M. Wiggins, ""Fairntosh,"" and the death of Mrs. W. J. Brogden (""Miss Lila""), who taught Latin and Greek in Durham High School for many years, and Matilda"
Michaels Family,"Michaels Family 4 O. Michaels' election as elementary supervisor for Durham County schools.  The volume is a ledger of A. Haley Michaels, a Durham druggist. His Ledger, 1893-1911, has two parts. The first part (pp. 1-132) is his Ledger, 1893, from Michaels & Co. This drug-     store was on the corner of Main and Mangum streets. The accounts are mainly, if not all, from January to April, 1893. The drugstore then disappears from the city directories. Michaels is listed in 1907/1908 as a traveling"
Michaels Family,"Michaels Family  salesman. The second part of the volume (pp. 132-385) is Michaels' Ledger, 1908-1911, from Michael's Pharmacy, which was located at 102 East Street (corner of Main and Mangum streets). The accounts cease in 1911 and are followed by many blank pages with a few stray accounts scattered in the last pages of the book.     Michaels and his store both soon disappear from the Durham city directory. A post card in the  collection and also in the Post Card Collection shows an interior view of Michael's Pharmacy."
"Michaux, J L","a Michaux, J L  Subscription bills for The Central Pro- testant. 1879.  Greensboro, North Carolina  Section A 12 pieces  June 13, 1938"
"Mickle, William English","Mickle, William English, Sr. (i#ntered National Union Catalog of  William English Mickle)  Papers, 1849(1900-1910)1941  Mobile, Alabama  Cab. 78 : 430 items 12-18-53"
"Mickle, William English","Mickle, William Englisn, Sr. Papers 1849 (1900 1910) 1941. Mobile, Ala. Sketch. 430 items     For a biographical sketch cf. T. M. Owen, Dictionary of Alabama Biography, Vol. IV, p. 1197. —_ .  This collection consists mostly of the papers of Wm. E. Mickle, Sr., (1846-1920),:-who     was Adjutant General of the United Confederate Veterans, and of his son, Mickle,Jr.  There are only a few Civil War items: a photographic copy of Mickle's medical discharge"
