Name,Text
"Frost, A.B. (Arthur Burdett)","e 6th 16:C feonts Ae Be (Arthur Burdett), 1851-  28-64  Papers, 1913-1914.  2 items e  Gae residente  Cotlection consists of two Letterse One is from Katherine Hinton Wootten, Librarian of the Carnegie Library in Atlanta, to Frost thanking him for his letter and drawing of Brer Rabbite His reply from Switzerland gives news of his illnesse  Unprocessed collectione Cataloged from accession recorde  *lcs  1. Tales--United Statese 2. Illustrators-— —-New York—— Correspondenc ee Ie Wootten, Katherine Hin tone  21 JAN 98 38237452 NDHYme"
"Frost, Charles S.","Frost, Charles S. Papers, 1873-1913  Watkins, Schuyler Co., N. Y.  ores 218 items 9-22-58"
"Frost, Charles S.","Frost, Charles S. Papers, 1873-1913, Watkins, Schuyler Co., N. Y¥. 218 items. Sketch, Charles S. Frost was a leaBing citizen of Watkins, N. Y., where he was proprietor of a general merchandise store and also owned and operated the Glen Park Hotel. ‘The majority of the papers are purely business letters, mostly  written by manufacturing companies and whole- sale dealers engaged in extending an outlet for their wares to retail dealers. Since this was a community store for general merchandise, there is scarcely any limit to the number and variety of articles aw fs the letters are"
"Frost, Charles S.","Frost, Charles S.  often accompanied by printed lists with both  wholesale and retail prices. This is espe-  Cially true for the period from 1880 to 1906. But aside from this there appear other  items of a more general interest. In a letter  of April 7, 1899, Glen Frost, connected with     the State Senate at Albany, writes to his father, C. S. Frost, concérning some undesig- nated legislation proposed by the latter, that there was prejudice against Negroes attending the same functions with whites, expressed by the chairman of the committee to which the bill had been assigned. ."
"Frost, Charles S.","Frost, Charles §S, 3  In another letter of Oct. 26, 1899, Benj. B. Odell, Chairman of the Republican State Committee of New York, urges C. S. Frost to do all he can to return the representative from his county to the Assembly in the coming elect~ ion. He claims that in New York City various     crimes against the elective franchise had been perpetrated, and that a Republican legislature would be more effedtive in remedying this evil."
"Frost, Daniel A.","Frost, Daniel A. Journals, 1808-1837  Wilmington, N.C. and New York and Poughkeepsie, N.Y.  es 6 b. vols. XVIN-A 2-23-55  GUIDE"
"Frost, Daniel A.","Frost, Damiel A. Journals, 1808-1837. Wilming- ton, N.C. and New York and Poughkeepsie, N.Y. 6 _b. vols. Sketch     Journals of Daniel A. Frost, a merchant at Wilmington, N,C.,; and later a merchant and boar- dinghouse keeper in New York City, and finally a farmer at Poughkeepsie, N.Y.. The journals  are concerned chiefly with personal matters - Frost's business affairs and his social and religious activities. Some information is giv- en on social life and gustoms in N.C., N.Y,, and Connecticut; on camp meetings in N.C. and N.Y.; on the fortification of Brooklyn, N.Y.,"
"Frost, Daniel A.","Frost, Daniel A. 2 during the War of 1812; on the Presbyterian church in N.Y.; and on elections during the 1830's in N.Y. Mention is made of excellent Fourth of July speeches by Edwin Jay Osborne and Langdon Cheves at Wilmington, N.C., and Charleston, §.C., in 1808 and 1810, respectively     Excellent descriptions of Albany and Waterfofd, N.Y,, and Newark, N.J. , are included. A good account is given of farm life in N.Y.. The last volume of the journals is comprised of re- cords of the Frost boardinghouse in New York  City."
"Frost, Milton","FROST, Milton Letters, 1838-1882 Baltimore, Md.  Section A 22 pieces  JAN 14 1944 GUID"
"Frost, Milton","FROST, Milton Letters 18338-1882 Baltimore, Md. 22 pieces  Milton Frost was a preacher of undetermined denomination. His letters are filled with re- ligious exhortations and are extremely uninfor- mative.  His brother William moved to Texas and wrote several enthusiastic letters aout living con- ditions there.  There is one fairly interesting letter from Milton's sister, Rewecca, written from Greens-  boro Female College, Sept. 11, 1847%*"
"Frost, Milton","FROST ~2~- There are several unrelated letters in the  set, most of them concerned with matters of personal business,"
"Froude, James Anthony","e 2nd S5:A (4-12-73) Froude, James Anthony, 1818-1894. Papers, 1867-1891. 19 itemse Historiane Letters from James Anthony Froude, historian, to Gravese The letters refer to Froude's Life of Carlyle; his trip to New York; his intervention in an Irish elections; personal news; hie apprehension about English reactions: to Miss Hickson's account of 1641 and the Trinity College Deposition; his criticism of the Prime Minister; his proposal to ""try a fall"" with Cardinal Manning at a debating society; his work, The Eng lish in Ireland in the 18th ""centurys@ = pee Irish antiquarian matterse Also cludes a letter 19981008 $40067294° ONDHY se SEE NEXT CRD"
"Froude, James Anthony","“2nd 55:a (4-12-73)  Froude, James Anthony, 1818-1894.  Papers, cee (Card 2) from Froude to poet William Allingham, “oe to which is a letter by Allingham to Graves, both about a dinner tats given by Froude at which they will be guestse Formerly known as the Charles Graves Paperse  Unprocessed collectione Cataloged from accession recordse  *hab  1e Authors, Irish--19th: century-— Correspondencee 2e Elections-—Irelande 3e New York (State )—-Description and travele 4- Graves, Charlese Ie Allingham, ""“e@ Lliam, 1824-1889.  NcD 18981008 #40067294 NDHYme"
"Froude, James Anthony","Froude, James Anthony. Papers. London, Eng.     James A. Froude (1818-1894) was a British historian. He became the chief disciple of Thomas Carlyle and his literary executor. Be- tween 1860 and 1874 he edited Fraser's Magazine  In a letter to Edwin DeLeon, an American dip lomat and author, he wrote as follows: ""I shal  be very glad of your assistance in Fraser. Es- pecially I shall be glad to hear what you have to say about the Southern States. [General]  Imboden told me that in ten years the South &"
"Froude, James Anthony","Froude, James Anthony 2 West will be combined to force New England to remain in the Union. Is that likely. [sic]  Any way you will have to take the conceit out of New England and I should like to know how that will be done.""  This letter bears only the date June ll. In 1862 DeLeon's pamphlet by the title of La Vér- ité sur les Etats Confédérés d'amérique was pub- Tished in Paris. Not until 1863 was Imboden made a brigadier general in the Confederate  Army."
"Froude, James Anthony","Froude, James Anthony  items added, 1-5-63. On January 12, 1876 (?), Froude writes to Fanny Kingsley, wife of the late Charles Kingsley, British author. Froude will visit Her soon and will try to help with her unspecified project. He recalls dis- tinctly the year 1849, but he never had any let-     ters on serious subjects - ""much talk-but no correspondence."" Froude then comments on the death of his second wife and expresses sym- pathy to Mrs. Kingsley on the loss of her hus-"
"Froude, James Anthony","Froude, James Anthony & band in 1075.  On November 24, ___, Froude writes to Lady Augusta Stanley, wife o. of Arthur Penrhyn Stanley Dean of Westminster. Froude will soon visit Stanley and has an article to show him. Froude also remarks that he is “in the middle of the chapter which closes in the Hall at Fothering- gay. ""  2 items added, 9-12-67. On July 13, 1877, Froude wrote to Lieut. General John Jarvis Bisset and stated his opinion on governing"
"Froude, James Anthony","Froude, James Anthony 5     South Africa.  A letter dated only October 23 has a water- mark of 1890. It is Froude's statement against having a literary authority in Britain such as the French Academy.  1 item added, 12-10-70: Froude's response, dated only March 10, to an invitation from a Mrs. Lowther. His current travels were noted.  1 item added, 5-8-71: Froude's note of Nov. 11, 1872, to an unidentified addressee.  1 item added, 8-4-71: A social note by Froude dated Nov. 29 from Oxford."
"Froude, James Anthony","Froude, James Anthon 6 3 items added, 12-20-71: In 1861, Froude published The Pilgrim: A Dialogue of the Life  and Actions of King Henry the Eighth, an edi- tion of a work by William Thomas (d. 1554). In a letter to Mr. Dean dated only March 13  (ca. 1861), Froude discussed this work, his discovery of a copy of it among the Harleian        , and his plans for publication. Froude's letter of March 13, ca. 1877, con- cerned the need for new eyeglasses. The ad-  dressee, Bowman,was probably Sir William Bowman,"
"Froude, James Anthony","Froude, James Anthony 7 the ophthalmic surgeon.  An autograph may or may not relate to J, A. Froude.  4 items added, 7-19-72: On Dec. 31, 1866, Froude wrote to Robert Spence Watson about a lecture engagement at Newcastle.  Poet John Westland Marston was the recipi- ent of a letter of Feb. 11, 1877, in which Froude agreed to sign a petition for royal assistance to an unnamed person.  Froude discussed the problem of interna- tional copyright with Charles Scribner, the"
"Froude, James Anthony","Froude, James Anthony 8     American publisher (June 3, 1879).  Upon returning from a world tour, Froude requested a copy of Sir John Harington' s Oceana (May 19, 1885). The next year he pub- Tished Oceana, or England and Her Colonies.  1 item added, 8-4-73. In a letter dated only Wednesday, ""March 27, Froude invited Marti     to dinner with Lecky, Trevelyan, Shaw-Lefevre, and Sir Denis LeMarchant. The addressee may have been Sir Theodore Martin."
"Fry, Elizabeth","Fry, Elizabeth Papers, 1821-1842 London, England Josiah C. Trent Collection in the History of Medicine- . Div.  48-60"
"Fry, Elizabeth Gurney","Fry, Elizabeth Gurney, 1780-1845.  Letter, 1841 Septe 23-6  1 iteme  Prison reformer, Quaker ministere  To an unidentified Quaker acquaintance describing a German prisone The author focused on women prisoners, crowded prison hospitals, and the use of iron restraintse Fry requested that the recipient intercede with the king to improve conditionse  1e Prison reformers--Germanye 2e Women prisoners-——-Germany-—~—History-— 1815-1866e 3« Women, Quaker—History-—- 1815-1866- 4. : Prisons——Germany-—— History—--1815-1866e 5-e Prison ogee! tals-—-Ge @ rmany——History——-1815-—  e  15 oOcT 91 24560922 NDHYme"
