Name,Text
"Tondee, Robert P.","Tondee, Robert P.  Papers, 1862-1868  Richmond, Henrico Go., Va.  Section A 11 items"
"Tondee, Robert P.","Tondee, Robert P. Papers, 1862-1868. Richmond, Va. 11 items. Sketch.  These papers include not only the letters or Robert P. Tondee but also those of his brother William and B. F. Adams of Eatonton, Ga. Most of Robert's letters were written while he was in and around Richmond during the Civih War. He engaged in the second Battle of Manassas where he was wounded. His brother Wm. was wounded about ten miles from there. They both spent _ some time in hospitals due to illness and wounds They were with the 17th Ga. Regt. Wm,'s letter written near Culpeper Court House in 1863 tells"
"Tondee, Robert P.","Tondee, Robert P. Ke of Gens. Hood and Stuart reviewing their troops, and gives an estimate of the number of soldiers present. Another letter written by him in that same year describes a strenuous march from Look- out Mtn, The letters of B. F. Adams concern only affairs in the Tondee family."
"Toole, John Lawrence","Toole, John Lawrence  FOR INFORMATION ABOUT THIS COLLECTION OR ADDITIONS TO THIS COLLECTION, PLEASE ASK A STAFF MEMBER TO CONSULT THE ACCESSION RECORDS."
"Toombs, Robert A.","Toombs, Robert Augustus  Papers, 1846-1881  Wilkes County, Ga. Section A  1-7-38  items  item trans. Jones Bk. item added  items "" W ""  item """
"Toombs, Robert A.","Toombs, Robert Augustus Papers, 1846-1881  Wilkes County, Ga,  Section A 2 items added 3-5-54 l item 5-13-57  1-7-38 1 "" ""  8-4-58"
"Toombs, Robert A.","Toombs, Robert A, Papers. 1846-1881 Wilkes County, Ga. Sketch, 25 items. Robert Toombs (1810-1885), attended the  University of Georgia, was graduated from  Union College, and studied law at the University  of Virginia. He settled in his native cGounty  and attained a reputation such as few ever enjo ed in that state. When the war with the Creek     Indians began in 1836 he raised a company of volunteers and served with Gen. Winfield Scott until the close of the war. He was in the  1-7-38"
"Toombs, Robert A.","Toombs, Robert A,  Sketch (2) legislature in 1837-1840, and in 1040-43 was the leader of the State- -right Whigs. He supported W.H.Harrison in 1840, and Henry Vlay in 1844, and during. the latter years Was chosen to Congress as a Southern Whig. He was active in the compromise measure in 1850. After     eight years in the House, he took his seat in the U.S. Senate in 1853, and held that office until 1861, He was said to be intolerant,  JAN 7 1938 @"
"Toombs, Robert A.","Toombs, Robert A, Sketch (3)     Gogmatic, and extreme, but capable and eloquent. He believed in the absolute sovereignty of the states, and that it was necessary for th South both to maintain and extend slavery. He advocated disunion, and after Lincoln's election Toombs asserted that the North would no longer respect the constit- ional rights of the South and that secession was the only remedy. In the State convention  JAN @ 1938"
"Toombs, Robert A.","Toombs, Robert A.  Sketch (4) of 1861, he was instrumental in securing the majeriirers et Gap saarate Congress at its first session, and became Secretary of State to resign after afew weeks to accept a commiss- ion_in the army. He fought at the second battle of 5ull 4un and at Antietam, but resigned to returned to G,orgia. In 1864 he commanded the Georgia militia. After two years in Cuba, Franc and “ngland, he returned to Georgie in 1867,  JAN 7 4928 €"
"Toombs, Robert A.","Toombs, Robert A.  Sketch (5) resumed his law practice, and accumulated an estate estimated at about $500,000. He refused to take an oath of allegiance and was debarred from all rights and privileges of citizenship. In 1874 the Georgia legislature passed a law taxing railroads as otherproerty. The rail-     roads resisted, but Toombs collected $300,000. On the basis of Toombs recommendation, the legislature adopted the railroad commission  JAN 7 4938 ®"
"Toombs, Robert A.","Toombs, Robert A, “ketch (6)     law by which three commissioners were appointed to oversee the business of the railroad, establish rates, and order improvements. Until his death Toombs continued his hog¢ility to the United State government.  In his letter to T.G. Thomas ,Toombs  expressed concern and interest $n the Kansas question. In Washington Toombs was a careful observer of the trend of national politics and  JAN 7 1938 é"
"Toombs, Robert A.","Toombs, Robert 4.  Sketch (7) his letter to Jefferson Davis, Toombs suggested a Plan for entering Maryland in Sept. ,1861, while he believed the enemy was weak. He also suggested some changes in the organization  of the brigades. ne letter of Toombs transferred from the     C. C. Jones books 9-1-44, was written from Paris and concerns the return of Toombs and Mrs. Toombs to the U. 8S,  JAN 7 1028"
"Toombs, Robert A.","Toombs, Robert A, 8  2 items added 1-20-50, These are letters from Toombs to one Thomas, parhans Thos. W., written in Dec., 1855 & Feb., 1856 from Wash- ington, Ga. & Washington, D. C., respectively. In the first letter he writes about state and national politics, stating that he cares hardly a snapn of his finger for events in the nation's     capital and that the Free Soilers are already whipped, His second letter contains attacks  on the actions of Democratic politicians in both Ga. and Washington, his estimate of Howell Cobb, who he says is trying to win the favor of both Pierce and “6 comments on the lat-"
"Toombs, Robert A.","Toombs, Robert A. 9 ter's attitude toward slavery, and a report that Pierce is trying to win the presidential nomination over Buchanan,  3 items added 3-13-52, These letters are from Toombs to Frank H. Miller of Augusta and E, P, Hoge of Atlanta and relate to law practice,  l item added 2-24-54. This is a letter of        Feb.? 1, 1849 to an unnamed addressee which says that the action of the House of Representatives was not intended as a rebuke to the politics  of the Intelligencer and that the House from  the day of its organization had not been Whig."
"Toombs, Robert A.","Toombs, Robert A. 10  2 items added 3-5-54. These are two letters, one of which is only an acknowledgement of the receipt of a letter, and the other is an ex- pression of regret to Henry P. Dall of Boston that because of the pressure of public duties  he cannot accept an invitation to speak in that city.     1 item added 5-13-57, an abstract of a report of Toomes' Brigade from the Battle of Sharpsburg, Sept. 17, 1862,  1 item added 8-\-58: A newspaper clipping"
"Toombs, Robert A.","Toombs, Robert A. a3     of ca. June 27, 1881, in which Toombs is quoted as criticizing Jefferson Davis, the Confederate Government and Army. C. G. Memminger, the article states, hired Negroes to print Confed- erate money and, instead of paying them, let them use the presses at night to print for them selves. J. E. Johnston was right in his argu-  ment with Davis. Toombs was the one responsib for R. E. Lee's appointment as the ranking Con- federate general. Half of the former U. 8. Army soldiers in the Confederate Army cared mo about their rank than they did about the South-"
"Toombs, Robert A.","Toombs, Robert A. 12     ern cause. Lee, Johnston, and Longstreet were the three best Southern generals, but Jackson was the very best. Toombs discussed abolition with Napolean III, Gladstone, and Palmerstone i 1855. The French and British governments would have recognized the Confederacy but for slavery. Toombs knew it, but Davis was obstinate; there-  fore Toombs resigned as Secretary of State. So said Toombs. Other persons mentioned include W. L. Yancey, B. H. Hill, and J. H. Reagan."
Thomas Fentress,"Toon, Thomas Fentress, 1840-1902.  Letter, 1862, Dece 4 : Port Royal, Vaey, to: Archibald Toone  1 item (2 pede  Incomplete, pages 1-2 onlye  Officer in Confederate Armye Resident of Colmbus Coe, NeCe  Conferns recent marches and camp Life with 20th Regiment NeCe Troops on defensive duty preliminary to the Battle of Fredericksburge Includes references to food and a servante  1e Fredericksburg, Battle of, 1862. 2e Confederate States of Americae seers North Carolina Infantry Regiment,  he  25 OCT 88 18663817 NDHYme"
"Topham, Washington","Topham, Washington Letters. 1930 Washington, D. C.  Section A SEP 27 ‘4€  GUIDE"
"Topham, Washington","Topham, Washington. Letters, ._ 1930. Washington, D. C:~ littem. Sketch:     _ Letter to Miss-Maud Burr Morris: con- gratulating her on her article, ""The Southall Houses. and their owners,"" which  appeared. in the Columbia Historical Soc- iety Record, wol. 31-32. (1930)"
Torello Phola,"Torello Phola de Puppio  Diarium Actorum sacrosancti Oecumenici, et Generalis Concilii Tridentini, tam dogmatum, quam reformationum, et aliorum, que Tridenti gesta swit sub Pio, quarto Pontificé Max"": -collectum a Rey, Dho  bd: et  Torfllo Phola a& Puppio Pres Canonico Jesulan@.  Cab. 47 1 volume  11-30-70"
"Torre, Peter","Torre, Peter della Letters. 1830-1853 Yharleston, South Carolina  >. Section A 7 pieces  MAR 28 {938"
"Torre, Peter","Torre, Peter della. Letters, 1830-1853 Charleston, South Carolina. Sketch. 7 pieces Peter della Torre, one of a prominent Charleston family, was an attorney. These letters concern chiefly legal business. One discusses at length the question of fees in various cases where negroes are involved, and disagrees with the current interpretation of an act of the legislature on that subject. Anothe refers to the question or rechartering the Bank of Charleston.  The nature of the material is such that  it provides comparativerly litt 4 about della Torre an le information  @ s activities."
"Torrence, Alexander H .","Torrence, Alexander H  Letters and Papers. 1754-1915,  Iredell County, North Carolina 2 boxes. cab. ¢@. Vill ~ F 559 pieces  Oct. 7, 1938.  (Entered in the National Union Catalog of  as Torrence family.)"
"Torrence, Alexander H .","TORRENCE, Alexander H. Letters and Papers 1764-1915 Iredell county,N.C. Sketch     This collection contains the papers of four generations of Torrences.The early Papers-are those of Adam Torrence, Revolu-  tionary soldier(died c.1780),and they con- sist of plats and memoranda concerning the settlement of his estate.Adam's son  Alexander,was a politicion of local import- ance and a lawyer of promftnence in Iredell"
"Torrence, Alexander H .","TORRENCE, Alexander H. Sketch(2  county. Alexander died in the early forties, leaving two sons,David Lawson and Alexan- der H. And three daughters,Ann,w ho married James Johsston;Rebecca,who married William G.Potts;Jane,who married a Mr.Douglass  and had two children,Mary Ann and Catherine  Elizabeth. Alexander H.died about 1848, leaving two young children, WilliamL. and Nancy C. under the guardianship of David L.Torrence.The majority of the papers fall in the fifties anda relate to the"
"Torrence, Alexander H .","TORRENCE, Alexander H, Sketch(3) settlement of Alexander's estate and the guardianship of his children. There are some interesting records ,1853-1860,on the  hiring of the slave,belonging to the child- ren af Alexander.These records show:the num- ber hired out,the physical condition of     each glave,and the terms on which he Ws héred. Nancy Torrence was educated at Sohm Femal Academy(1857)and William L. attended Hillsboraugh Academy from which  he was expelled in 1860 for threatening a"
"Torrence, Alexander H .","TORRENCE, Alexander H, Sketch( 4) superior officer.Nancy later married J.M. Pott of Davidson College.  The papers are valuable from an econo- mic point.In the settlement of the estates lista of farm equipment and house hold furnishings with the price of each are given. these lists likewise give some idea as to the methods of agriculture and of domestic life."
"Torrence, Frederic Ridgely","Torrence, Frederic Ridgely Papers, 1910  New York, N. Y.  Section A  10-13-54  GUIDE"
"Torrence, Frederic Ridgely","Torrence, Frederic Riacgely. Papers, 1910. New  Tore, 3. Y. 1 2 ten. Sketch  Frederic Ridgely Torrence (1875-1950) was a native of Xenia, Ohio. He was a poet, play- wright, and editor. The item constituting this collection is a letter from him to another poe and editor, Edward Joseph Harrington O'Brien     (1890-1941}, about the publication of some of Torrence's works. See Burke and Horne, American Authors and     Books, 1840-1940."
"Torrey, John","Torrey, John. Papers, 1818-1862. New York, N. Y.  Josiah C. Trent Collection in the 57 items. History of Medicine--MS.i. Div.  4~8-60"
"Torrey, John","Torrey, John. Papers, 1818-1862. New York, New York. 57 items. Sketch. * John Torrey (Aug. 15, 1796-Mar. 10, 1873), physician, scientist, author, and one of the greatest of American botanists, corresponded wit the most eminent scientists of his day. He was professor of chemistry and botany at the U. S. Military Academy, atltHe-@ollege of Physicians        and Surgeons of New York, at Princeton Univer- Sity and at the University of the City of New York. He became assayer at the U. S. mint off- ice in New York. His herbarium went in 1860 to Columbia University of which he was a trustee."
"Torrey, John","Torrey, John. 2 His photograph is in the album, ""“Haines' Photo- graphic Card Book,"" in the Trent Collection;  The letters in the Torrey Papers cover almo fifty years of American Botany at a time when the U. S. was being opened to the botanical world by a series of explorations and ef bound- ary and railroad surveys. The writers reveal the cooperation of plant collectors and their intense interest in publications on systematic botany. Closely allied to them were the geolo- gists of that day. .  The papers begin with comment on publicatiors,"
"Torrey, John . B","Torrey, John. B     on Francis Boott, who was an early collaborator with Torrey, and on the work of such writers as Jacob Bigelow, Cleaveland Parker, Thomas Thomp- son, Stephen Elliott, William Darlington, Robert RayeoGreville, and Edward Hitchcock. John W. Webster of Harvard noted in 1827 the rivalry between the College of the Physicians and Surg-  eons of New York and the newly founded medical department at Rutgers.  Henry Rerrine, physician and plant explorer, writes about his plan to establish a tropical plant introduction station in extreme southern"
"Torrey, John","Torrey, John. 4     Florida. (He was Successful, but was killed by Indians on Biscayne Bay in 1840)  Constantine Rafinesque, French botanist, wrote to Dr. Torrey at Princeton in 1831 concerns ing the collection of plants in Florida, an area into which botanistgwere eagerly peering. He mentions work with DeCandolle and Cuvier and  collections on the Juniata River.  Asa Gray sent for books and advice from Fairfield, N. Y., in 1831, at the beginning of a lifelong friendship. (Torrey brought him to the College of Physicians and Surgeons of New"
"Torrey, John","Torrey, John. 5     York in 1833). Among the letters at this time are those by Amos Eaton, Lewis de Schweinitz, John Lijdley, Thomas Graham, and J. C. London. George A. W. Walker, the Scottish botanist, wrote from Glasgow, Thomas Nuttall refers to the trees of Florida and his interest in pines.  In 1843 Robert Patterson asked Torrey to become chief of the assay office in the sub- treasury at New York.  3 John Scoular, the English botanist, wrote in  1846 of his travels in Portugal. He reported that Sir Joseph Hooker failed to get the chair"
