Name,Text
Card collection,"Card Collection  19th & 20th Centuries  21-c F7Y items  2-3-83 etc,"
Card collection,"Card Collection.     The Card Collection is designed to store and record by types a variety of cards that do not belong or have not been kept in collections. This collection will be added to as needed, the total running count being recorded in pencil on  the title card.  The categories into which this collection is divided are listed below. The nature of some of them is obvious. Others require some expla- nation. Further information is filed in the"
Card collection,"Card Collection 2  Information Folder in the collection. Some of the categories below are also found in the Postcard Collection.  Album Cards. Cards that are obviously old but show no date or publisher's name may be of the class known as album cards. Most of them        will show views, portraits, birds, animals, flowers, or similar items of general interest. They were on stationery counters, in novelty stores, and especially where visitors would  find them. The early ones were published during"
Card collection,"Card Collection 3     1850-1890, but they have continued into modern times. Early cards are scarce. A notable pub- lisher was Prang that issued many sets during 1862-1869 in a 2 1/2 x 4 inch format. Most cards do not contain the Prang name, having only picture and title. Sizes may be somewhat  larger up to about 11 x 14 in., but many will be under 7 inches. See also the Mary J. Horton Papers in the Manuscript Department. Mary J. Horton's ""Card Album and Scrapbook,"" 1880-1882, contains many fine album cards."
Card collection,"Card Collection 4     ‘Bible Cards. In this category are thousands of cards with a Bible picture, a Bible quota- tion, or both. The oldest type shows pictures of a religious or moral nature, usually with a quotation or moral for right living. They are sometimes found in complete sets. Many of these     are actually album cards, and others were used as rewards of merit. Unless labeled as rewards of merit, such cards will be filed in this  category.  Birthday Cards."
Card collection,"Card Collection     Christmas Cards.  Get Well Cards.  Miscellaneous Cards.  New Year Cards.  Rewards of Merit. Rewards of merit were little slips of paper, printed or engraved, that              were given by schoolteachers to deserving pupils Rewards of merit were in vogue from the early 1800's to well after the Civil War. Some, even before 1800, were merely in manuscript. They were used principally in the primary grades and"
Card collection,"Card Collection  in private schools, and were given for good conduct, punctuality, attention to studies, etc. The size was generally about four by two inches, although some were of larger size, even to the measurements of paper currency. At first en- graved or set in type, later in the century     lithography came into use, and subsequently standardized printed cards were used, chiefly for Sunday school awards. The illustrations were mostly rural scenes, portraits, religious motifs, landscapes, animals, etc."
Card collection,Card Collection 7 Serap Pictures. Most of these die cut and embossed pictures were made in Germany. The principal use was to embellish the old scrap albums of the 1880's by filling in the odd spaces between cards. Some were sold in packets especially put up for making home-made valen-        tines and other greeting items. Small sizes came in sheets held together by small tabs. Larger ones were often very intricate designs up to a foot long. There were many sets and series. This information is from J. R. Burdick
Card collection,"Card Collection 8     The American Card Catalog (Franklin Square, N.Y., 1967), pe. 192. The ""Card Album and Scrapbook,"" 1880-1882, of Mary J. Horton includes many fine examples of scrap pictures. A book about chromolithographed scraps is: Francine Kirsch, Chromos, A Guide to Paper Collectibles (1981)        a copy of which is available in the Manuscript Department.  Valentines.  Visiting Cards.  Note Cards with Foreign Themes"
"Cardwell, Edward, First Viscount Cardwell","Cardwell, Edward, First Viscount Cardwell Papers, 1654-1871 London, England  XVILI-E 2 items  4-16-68"
"Cardwell, Edward, First Viscount Cardwell","Cardwell, Edward, First Viscount Cardwell, Papers. London, England.     Edward Cardwell, First Viscount Cardwell (1813-1886), British statesman, served as Sec- retary to the Treasury (1845-1346), President of the board of Trade (1852-1855), Secretary fo Ireland (13859-1861), Secretary for the Colonies  (1864-1866), and Secretary for War (1868-1874). On March 6, 13854, Lord Cranworth commented  on parliamentary bills concerning the Court  of Chancery and the Board of Trade's regulation"
"Cardwell, Edward, First Viscount Cardwell","Cardwell, Edward, First Viscount Cardwell. of tolls.  Cardwell's letter of ""eb. 19 to Baroness Hatherley referred to the invaluable aid that Baron Hatherley, the Lord Chancellor, had given him with the reform of army administration.  For this reform a bill had been introduced. The letter dates between 1370 when Cardwell first     introduced reforms and 1872 when Hatherley re- tired from office. It probably was written in 1871, for the Army Regulation Bill had its first reading on February 16 of that year."
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell  Papers, 1794-1831  Beddington Park, Surrey, England  XVIII-E 55 items 6-21-65"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell. Papers, 1794- 1831. Beddington Park, Surrey, England     Sir Benjamin Hallowell (1760-1834), a British admiral, assumed the name of Carew when he inherited the estates of the Carews of Beddington in 1828. He served in the American Revolutionary War and throughout the French Revolutionary and Napoleonic wars. He was knighted in 1815. Thereafter he was commander-in-chief on the coast of Ireland (1816-1818) and at the Nore in England (1821-"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 2 1624). He became a vice-admiral in 1819 and  an admiral in 1830. His death occurred on June 6, 1831, at Beddington Park.  The  represent miscellaneous aspects of Carew's career from 1794 to 1820, primarily during his service in the wars with France and his command on the [Irish coast.     A group of , 1794-1814, concern various naval operations during the French Revolutionary and Napoleonic wars.  A three-page statement lists the claims of"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 3     naval captains to share in the prize money from the capture of Calvi, Corsica, Aug. 10, 1794, and the opinion of Lord Chancellor Eldon on each claim. The claimants include Captains Hallowell, Hood, Hamilton, MacNamara, Ferris, Sericold, and Shield.  A series of letters and documents from  October, 1801, to November, 1802, concern charges made by Hallowell against Admiral Lord Keith's purchase of shoes for the seamen of the Mediterranean fleet. The Navy Board ruled on"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell     this controversy, and Sir Evan Nepean, secretary to the Admiralty, was involved in the correspondence.  Extracts from Sir Samuel Hood's reports on June 22 and July 1, 1803, praise Hallowell's role in the reduction of St. Lucia and Tobago.  On July 16, 1804, Edward Thornbrough gave orders to Hallowell to pick up British spies on the coast of Holland.  In May, 1808, Hallowell investigated the channels of the Scheldt River with a view to"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 5     establishing a blockade of this part of the Dutch coast. Letters of May 4, 16, and 19 report his findings.  On March 22, 1810, Hallowell reported to Sir Samuel Hood on the civil disturbances at Port Mahon, Minorea, and the disposition of the prisoners being held there.  On Aug. 14, 1814, Sir James Campbell, Governor of the Ionian Islands, discussed his rule there and pondered on the political future of the Mediterranean countries. He also"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 6     commented on the court-martial of General Sir John Murray, Eighth Baronet.  An undated manuscript tells of the methods to be used for communication among the British vessels patrolling off Texel Island on the Dutch coast.  A second group of miscellaneous ,  1816-1822, concern Ireland.  A series of , Jan.-March, 1816, document the controversy between Lieutenant James Moriarty of the Dursey Island Signal"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 7     Station and the islanders and officials of nearby Castletown, County Cork. Naval officers involved in the investigation were Hallowell, James Mould, James Morgan, and George Blurton. The principal Irishman involved was Morty O*Sullivan, the chief magistrate at Castletown. A three-page manuscript (watermark, 1816) is the opinion of J. Urquhart on the suitabilit of Berehaven, near Castletown, as an anchorage. An anonymous writer from Cork protested on March 19, 1817, that the beef contract was not"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell     let to the lowest bidder.  In the summer of 1817 riots occurred at Cork and Cove because of the dearness of food. Hallowell took limited action against the mob and asked advice from William Saurin, the attorney general at Dublin. His reply and Hallowell's letter are dated June 11 and 13.  On Feb. 23, 1818, Hallowell wrote at length to Sir John Barrow, secretary to the Admiralty, about the measures necessary for the suppression of smuggling on the Irish coast."
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 9     Letters of Sept. 15, Oct. 2, and 9, 1818, concern the etiquette to be observed when the Lord Lieutenant of Ireland visited naval  vessels. On June 21, 1822, Admiral Colville, the nava  commander at Cork, wrote about several contro- versies between the navy and the newspapers  at Cork. On Feb. 25, 1816, Lord Melville offered  Hallowell the command of the Cape Station. Hallowell declined (March 2) but expressed a"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell 10     desire for more active service, such as the Mediterranean command.  On Oct. 11, 1817, Hallowell reported to Melville on the heroism of Lieut. George Francis Bridges whom he recommended for promotion on Oct. 28.  On June 5, 1820, Hallowell wrote to the  Rev. John Chetwynd Talbot and objected to the knighting of Sir Gregory Allnutt Lewin by Lord Talbot, the Viceroy of Ireland.  On Sept. 30, 1824, Baron Napier, Capt. R. Ney"
"Carew, Sir Benjamin Hallowell","Carew, Sir Benjamin Hallowell Lk wrote from St. Christopher Island about the training routine of the young seamen on his ship among whom was a son of Hallowell."
"Carew, Sir Reginald Pole","Carew, Sir Reginald Pole-, Papers, 1895-1898 Antony, County Cornwall, England  XVIII-E 22 items  9-1-62"
"Carew, Sir Reginald Pole","Carew, Sir Reginald Pole-. Papers, 1895-1898. Antony, County Cornwall, England.     Sir Reginald Pole-Carew (1849-1924), a general of the British army, served in Austra- lia, India, Egypt, and South Africa. His career, however, is associated more closely with India where, among other posts, he was  aide-de-camp and then military secretary to Frederick Sleigh Roberts. At this time Roberts was successively commander of the forces in the Second Afghan War, the Madras Presidency, and"
"Carew, Sir Reginald Pole","Carew, Sir Reginald. Pole-  for all India. From 1903-1905 Pole-Carew commanded the Eighth Division of the Third Army Corps. He retired as a lieutenant general in 1906. During retirememt he engaged in politics and was a Unionist member of the House of Commons from Cornwall, 1910-1916.  The twenty-two letters to Pole-Carew in this collection are from prominent contemporary mil- itary figures. The  primarily con- cern military affairs in India, especially cam- paigns on the northwest frontier, and the appli-"
"Carew, Sir Reginald Pole","Carew, Sir Reginald Pole- a cation of Pole-Carew for military office in India. The correspondents are: Sir William Stephen Alexander Lockhart and Mrs. Lockhart; Sir William Gustavus Nicholson, Baron Nicholson; Sir Frederick Sleigh Roberts, First Earl Roberts; Sir George Stuart White; and Sir John James Hood Gordon. Military problems and     personalities in England are also occasionally noted. The letters date from 1895.to 1898. Sir William Stephen Alexander Lockhart and his wife, Mary Katharine (Eccles) Lockhart, write letters of-.Oct. ee to March 30,"
"Carew, Sir Reginald Pole","Carew, Sir Reginald Pole- 3A 1898. Lockhart was successively an officer in the Secofd Afghan War, commander of the Punjab Frontier Force, commander of the Tirah campaign in 1897, and commander in chief for India from 1897 until his death in 1900. These letters contain valuable comment during his Tirah cam- paign against the Afridi tribe on the frontier in 1897-1898. The General discusses the’ tac- tics of the Afridi and his difficulties with them despite the strength of the British forces. Mrs. Lockhart also comments on the nature-of"
