Name,Text
"Ames, Electa E.","Ames, Electa E. (Ray), and Fordyce wW. Papers, 1849-1931 DeRuyter, Madison Co., N.Y. 246 items  12-C 5-10-71"
"Ames, Electa E.","Ames, Electa E. (Ray), and Fordyce W. Papers. DeRuyter, Madison Co., N.Y.     Fordyce W. Ames, a farmer and one-time school director, was born in Plymouth, New York, in 1820. He and his wife, Electa E. (Ray) Ames (1822-1878), the daughter of Robert and Betsy Ray, were married in 1843. They made their  home in DeRuyter, New York, and had eight child- ren. The children are Hartwell, Fred, Henry, Frank N., Willie, John F., and probably Warren W. and Whitford.  The majority of the letters in this collec-"
"Ames, Electa E.","Ames, Electa E. (Ray), and Fordyce W. rene tion were written by Electa Ames” son, Frank  N. Ames, and by her sister, Jane C. (Ray) Warren. Jane and her husband Jared W. Warren were both teachers in Rutherford Co., Tennessee. In a letter of August 27, 1863, Mrs. Warren describes the treatment of slaves before and after Union occupation, a battle which took     place on and near her property, and conditions in Tennessee during the Civil War. The letters of Jane and Jared frequently discuss schools and  teaching in Tennessee. There are a couple of letters from Electa Ames' brother, J.M. Ray,"
"Ames, Electa E.","Ames, Electa E. (Ray), and Fordyce W. 3 who was a Union soldier during the Civil War."
"Ames, Fisher","Ames, Fisher Papers, 1790-1801 Dedham, Norfolk Co., Mass.  XII-D 1 item 1 item added, 8-25-72 1-28-57"
"Ames, Fisher","Ames, Fisher. Papers, 1790. Dedham, Norfolk Co., Mass. 1 item, Sketch  Fisher Ames (1758-1808), lawyer, Federal- ist leader, and Congressman, wrote on June 5, 1790, to U. S. Judge John Lowell of Mass. abw payments to veterans of the N. C. Line in the Revolution. The letter concerns legislation before the House of Representatives to prevent     frauds in assignments of back pay. Senate proposals are noted, as also the roles of Vice President John Adams and President Washington. The character of John Jay is reviewed, This session of Congress is described as the ""most"
"Ames, Fisher","Ames, Fisher 2 embarrassing that can be conceived."" A pic- ture of Ames and a biographical clipping are included.  1 item added, 8-25-72: A letter from Ames to Benjamin Bourne concerning an unidentified appli- cant for an editorial position with a Federalist newspaper (February 2, 1801)."
"Ames, James B.","Ames, James, Bey fle 18394. Letter, 1834.  1 iteme Commission merchante Letter (1834 Dece 22) with a completed printed form to Te De Bowen of Rhode Island, relating to the export  of cctton to the North and to Europee  Includes typescripte  1e Cotton trade--Alabama--Mobitlee  19 MAY 88 17975721     NDHYme"
"Ames, James Tyler","Ames, James Tyler  Papers, 1865  Chicopee, Hampden Co., Massachusetts Section A 2 items  2-1-62"
"Ames, James Tyler","Ames, James Tyler. Yapers, 1865. Chicopee, Hampden Co., Massachusetts     James Tyler Ames (1810-1883), mechanic and manufacturer, had one of the largest munitions factories in the North during the Civil War.  On Nov. 2 and 18, 1865, W. M. Mitchell writes from Milledgeville and Dougherty County, Georgia concerning investment in cotton plantation land which he wished Ames to make."
